peak	MA0102.5	MA0113.4	MA0148.5	MA0466.4	MA0480.3	MA2323.1	MA2327.1
chr1:43445216-43445716	0	0	0	0	0	0	0
chr1:43446846-43447346	0	0	0	0	0	0	0
chr1:43462705-43463205	0	0	0	0	0	0	0
chr1:43467584-43468084	0	0	0	0	0	0	0
chr1:43471560-43472060	0	0	0	0	0	0	0
chr1:43474471-43474971	0	0	0	0	0	0	0
chr1:43492175-43492675	0	0	0	0	0	0	0
chr1:43508558-43509058	0	0	0	0	0	0	0
chr1:43521151-43521651	0	0	0	0	0	0	0
chr1:43635599-43636099	0	0	0	0	0	0	0
chr1:43694636-43695136	0	0	0	0	0	0	0
chr1:43718089-43718589	0	0	0	0	0	0	0
chr1:43730218-43730718	0	0	0	0	0	0	0
chr1:43759418-43759918	0	0	0	0	0	0	0
chr1:43776099-43776599	0	0	0	0	0	0	0
chr1:43798162-43798662	0	0	0	0	0	0	0
chr1:43803646-43804146	0	0	0	0	0	0	0
chr1:43826868-43827368	0	0	0	0	0	0	0
chr1:43828009-43828509	0	0	0	0	0	0	0
chr1:43902940-43903440	0	0	0	0	0	0	0
chr1:43933754-43934254	0	0	0	0	0	0	0
chr1:43953896-43954396	0	0	0	0	0	0	0
chr1:44015378-44015878	0	0	0	0	0	0	0
chr1:44017317-44017817	0	0	0	0	0	0	0
chr1:44041706-44042206	0	0	0	0	0	0	0
chr1:44046521-44047021	0	0	0	0	0	0	0
chr1:44064409-44064909	0	0	0	0	0	0	0
chr1:44101635-44102135	0	0	0	0	0	0	0
chr1:44119032-44119532	0	0	0	0	0	0	0
chr1:44136346-44136846	0	0	0	0	0	0	0
chr1:44142460-44142960	0	0	0	0	0	0	0
chr1:44147732-44148232	0	0	0	0	0	0	0
chr1:44167637-44168137	0	0	0	0	0	0	0
chr1:44174260-44174760	0	0	0	0	0	0	0
chr1:44216729-44217229	0	0	0	0	0	0	0
chr1:44569702-44570202	0	0	0	0	0	0	0
chr1:44576208-44576708	0	0	0	0	0	0	0
chr1:44628304-44628804	0	0	0	0	0	0	0
chr1:44679171-44679671	0	0	0	0	0	0	0
chr1:44733450-44733950	0	0	0	0	0	0	0
chr1:44745904-44746404	0	0	0	0	0	0	0
chr1:44750792-44751292	0	0	0	0	0	0	0
chr1:45021863-45022363	0	0	0	0	0	0	0
chr1:45132548-45133048	0	0	0	0	0	0	0
chr1:45290187-45290687	0	0	0	0	0	0	0
chr1:45296239-45296739	0	0	0	0	0	0	0
chr1:45299717-45300217	0	0	0	0	0	0	0
chr1:45315922-45316422	0	0	0	0	0	0	0
chr1:45355853-45356353	0	0	0	0	0	0	0
chr1:45399952-45400452	0	0	0	0	0	0	0
chr1:45410210-45410710	0	0	0	0	0	0	0
chr1:45420385-45420885	0	0	0	0	0	0	0
chr1:45430494-45430994	0	0	0	0	0	0	0
chr1:45431848-45432348	0	0	0	0	0	0	0
chr1:45449192-45449692	0	0	0	0	0	0	0
chr1:45455734-45456234	0	0	0	0	0	0	0
chr1:45502127-45502627	0	0	0	0	0	0	0
chr1:45541531-45542031	0	0	0	0	0	0	0
chr1:45587585-45588085	0	0	0	0	0	0	0
chr1:45627849-45628349	0	0	0	0	0	0	0
chr1:45663925-45664425	0	0	0	0	0	0	0
chr1:45672585-45673085	0	0	0	0	0	0	0
chr1:45723222-45723722	0	0	0	0	0	0	0
chr1:45756618-45757118	0	0	0	0	0	0	0
chr1:45760815-45761315	0	0	0	0	0	0	0
chr1:45766387-45766887	0	0	0	0	0	0	0
chr1:45775229-45775729	0	0	0	0	0	0	0
chr1:45795067-45795567	0	0	0	0	0	0	0
chr1:45816558-45817058	0	0	0	0	0	0	0
chr1:45824858-45825358	0	0	0	0	0	0	0
chr1:45860181-45860681	0	0	0	0	0	0	0
chr1:45864899-45865399	0	0	0	0	0	0	0
chr1:45897712-45898212	0	0	0	0	0	0	0
chr1:45905172-45905672	0	0	0	0	0	0	0
chr1:45925708-45926208	0	0	0	0	0	0	0
chr1:46066600-46067100	0	0	0	0	0	0	0
chr1:46782180-46782680	0	0	0	0	0	0	0
chr1:46845150-46845650	0	0	0	0	0	0	0
chr1:46853927-46854427	0	0	0	0	0	0	0
chr1:46869877-46870377	0	0	0	0	0	0	0
chr1:46970533-46971033	0	0	0	0	0	0	0
chr1:47277900-47278400	0	0	0	0	0	0	0
chr1:47285379-47285879	0	0	0	0	0	0	0
chr1:47339797-47340297	0	0	0	0	0	0	0
chr1:50745612-50746112	0	0	0	0	0	0	0
chr1:50917189-50917689	0	0	0	0	0	0	0
chr1:50920966-50921466	0	0	0	0	0	0	0
chr1:50927128-50927628	0	0	0	0	0	0	0
chr1:50962417-50962917	0	0	0	0	0	0	0
chr1:50964695-50965195	0	0	0	0	0	0	0
chr1:50970885-50971385	0	0	0	0	0	0	0
chr1:50981084-50981584	0	0	0	0	0	0	0
chr1:50990576-50991076	0	0	0	0	0	0	0
chr1:51028939-51029439	0	0	0	0	0	0	0
chr1:51039927-51040427	0	0	0	0	0	0	0
chr1:51107452-51107952	0	0	0	0	0	0	0
chr1:51116125-51116625	0	0	0	0	0	0	0
chr1:51127549-51128049	0	0	0	0	0	0	0
chr1:51142102-51142602	0	0	0	0	0	0	0
chr1:51152793-51153293	0	0	0	0	0	0	0
chr1:51195835-51196335	0	0	0	0	0	0	0
chr1:51216367-51216867	0	0	0	0	0	0	0
chr1:51223494-51223994	0	0	0	0	0	0	0
chr1:51243733-51244233	0	0	0	0	0	0	0
chr1:51265427-51265927	0	0	0	0	0	0	0
chr1:51267483-51267983	0	0	0	0	0	0	0
chr1:51273107-51273607	0	0	0	0	0	0	0
chr1:51289738-51290238	0	0	0	0	0	0	0
chr1:51300244-51300744	0	0	0	0	0	0	0
chr1:51303692-51304192	0	0	0	0	0	0	0
chr1:51323738-51324238	0	0	0	0	0	0	0
chr1:51333451-51333951	0	0	0	0	0	0	0
chr1:51395387-51395887	0	0	0	0	0	0	0
chr1:51396046-51396546	0	0	0	0	0	0	0
chr1:51401964-51402464	0	0	0	0	0	0	0
chr1:51410614-51411114	0	0	0	0	0	0	0
chr1:51445911-51446411	0	0	0	0	0	0	0
chr1:51466375-51466875	0	0	0	0	0	0	0
chr1:51478054-51478554	0	0	0	0	0	0	0
chr1:51486513-51487013	0	0	0	0	0	0	0
chr1:51493639-51494139	0	0	0	0	0	0	0
chr1:51498715-51499215	0	0	0	0	0	0	0
chr1:51505424-51505924	0	0	0	0	0	0	0
chr1:51514844-51515344	0	0	0	0	0	0	0
chr1:51529962-51530462	0	0	0	0	0	0	0
chr1:51537788-51538288	0	0	0	0	0	0	0
chr1:51549126-51549626	0	0	0	0	0	0	0
chr1:51553693-51554193	0	0	0	0	0	0	0
chr1:51567903-51568403	0	0	0	0	0	0	0
chr1:51594235-51594735	0	0	0	0	0	0	0
chr1:51596939-51597439	0	0	0	0	0	0	0
chr1:51607165-51607665	0	0	0	0	0	0	0
chr1:51609036-51609536	0	0	0	0	0	0	0
chr1:51616528-51617028	0	0	0	0	0	0	0
chr1:51628460-51628960	0	0	0	0	0	0	0
chr1:51632833-51633333	0	0	0	0	0	0	0
chr1:51647901-51648401	0	0	0	0	0	0	0
chr1:51689669-51690169	0	0	0	0	0	0	0
chr1:51697246-51697746	0	0	0	0	0	0	0
chr1:51740762-51741262	0	0	0	0	0	0	0
chr1:51747692-51748192	0	0	0	0	0	0	0
chr1:51753777-51754277	0	0	0	0	0	0	0
chr1:51759934-51760434	0	0	0	0	0	0	0
chr1:51767725-51768225	0	0	0	0	0	0	0
chr1:51770026-51770526	0	0	0	0	0	0	0
chr1:52003892-52004392	0	0	0	0	0	0	0
chr1:52021755-52022255	0	0	0	0	0	0	0
chr1:52091552-52092052	0	0	0	0	0	0	0
chr1:52097463-52097963	0	0	0	0	0	0	0
chr1:52098603-52099103	0	0	0	0	0	0	0
chr1:52113590-52114090	0	0	0	0	0	0	0
chr1:52119588-52120088	0	0	0	0	0	0	0
chr1:52141414-52141914	0	0	0	0	0	0	0
chr1:52149606-52150106	0	0	0	0	0	0	0
chr1:52155015-52155515	0	0	0	0	0	0	0
chr1:52158524-52159024	0	0	0	0	0	0	0
chr1:52233310-52233810	0	0	0	0	0	0	0
chr1:52264061-52264561	0	0	0	0	0	0	0
chr1:52423500-52424000	0	0	0	0	0	0	0
chr1:52465813-52466313	0	0	0	0	0	0	0
chr1:52499332-52499832	0	0	0	0	0	0	0
chr1:52500762-52501262	0	0	0	0	0	0	0
chr1:52597510-52598010	0	0	0	0	0	0	0
chr1:52630611-52631111	0	0	0	0	0	0	0
chr1:52748215-52748715	0	0	0	0	0	0	0
chr1:52799501-52800001	0	0	0	0	0	0	0
chr1:52817151-52817651	0	0	0	0	0	0	0
chr1:52845775-52846275	0	0	0	0	0	0	0
chr1:52864886-52865386	0	0	0	0	0	0	0
chr1:52874130-52874630	0	0	0	0	0	0	0
chr1:52884174-52884674	0	0	0	0	0	0	0
chr1:52893873-52894373	0	0	0	0	0	0	0
chr1:52955151-52955651	0	0	0	0	0	0	0
chr1:53035198-53035698	0	0	0	0	0	0	0
chr1:53053184-53053684	0	0	0	0	0	0	0
chr1:53062677-53063177	0	0	0	0	0	0	0
chr1:53080039-53080539	0	0	0	0	0	0	0
chr1:53105107-53105607	0	0	0	0	0	0	0
chr1:53296586-53297086	0	0	0	0	0	0	0
chr1:53313358-53313858	0	0	0	0	0	0	0
chr1:53352194-53352694	0	0	0	0	0	0	0
chr1:53703577-53704077	0	0	0	0	0	0	0
chr1:53715945-53716445	0	0	0	0	0	0	0
chr1:53727874-53728374	0	0	0	0	0	0	0
chr1:53742085-53742585	0	0	0	0	0	0	0
chr1:53754962-53755462	0	0	0	0	0	0	0
chr1:53784219-53784719	0	0	0	0	0	0	0
chr1:53823905-53824405	0	0	0	0	0	0	0
chr1:53890270-53890770	0	0	0	0	0	0	0
chr1:53927345-53927845	0	0	0	0	0	0	0
chr1:53940228-53940728	0	0	0	0	0	0	0
chr1:53978241-53978741	0	0	0	0	0	0	0
chr1:53986074-53986574	0	0	0	0	0	0	0
chr1:54118205-54118705	0	0	0	0	0	0	0
chr1:54250347-54250847	0	0	0	0	0	0	0
chr1:54377604-54378104	0	0	0	0	0	0	0
chr1:54381219-54381719	0	0	0	0	0	0	0
chr1:54438551-54439051	0	0	0	0	0	0	0
chr1:54523828-54524328	0	0	0	0	0	0	0
chr1:54557035-54557535	0	0	0	0	0	0	0
chr1:54614806-54615306	0	0	0	0	0	0	0
chr1:54668865-54669365	0	0	0	0	0	0	0
chr1:54695231-54695731	0	0	0	0	0	0	0
chr1:54715155-54715655	0	0	0	0	0	0	0
chr1:54729408-54729908	0	0	0	0	0	0	0
chr1:54740909-54741409	0	0	0	0	0	0	0
chr1:54749441-54749941	0	0	0	0	0	0	0
chr1:54756525-54757025	0	0	0	0	0	0	0
chr1:54765841-54766341	0	0	0	0	0	0	0
chr1:54778119-54778619	0	0	0	0	0	0	0
chr1:54789253-54789753	0	0	0	0	0	0	0
chr1:54798262-54798762	0	0	0	0	0	0	0
chr1:54799586-54800086	0	0	0	0	0	0	0
chr1:54802498-54802998	0	0	0	0	0	0	0
chr1:54807626-54808126	0	0	0	0	0	0	0
chr1:54810078-54810578	0	0	0	0	0	0	0
chr1:54826435-54826935	0	0	0	0	0	0	0
chr1:54830165-54830665	0	0	0	0	0	0	0
chr1:54837631-54838131	0	0	0	0	0	0	0
chr1:54860065-54860565	0	0	0	0	0	0	0
chr1:54864963-54865463	0	0	0	0	0	0	0
chr1:54867410-54867910	0	0	0	0	0	0	0
chr1:54878096-54878596	0	0	0	0	0	0	0
chr1:54888256-54888756	0	0	0	0	0	0	0
chr1:54897033-54897533	0	0	0	0	0	0	0
chr1:54898600-54899100	0	0	0	0	0	0	0
chr1:54910796-54911296	0	0	0	0	0	0	0
chr1:54912252-54912752	0	0	0	0	0	0	0
chr1:54922494-54922994	0	0	0	0	0	0	0
chr1:54925176-54925676	0	0	0	0	0	0	0
chr1:54979272-54979772	0	0	0	0	0	0	0
chr1:54983468-54983968	0	0	0	0	0	0	0
chr1:55020360-55020860	0	0	0	0	0	0	0
chr1:55026760-55027260	0	0	0	0	0	0	0
chr1:55052235-55052735	0	0	0	0	0	0	0
chr1:55053273-55053773	0	0	0	0	0	0	0
chr1:55079412-55079912	0	0	0	0	0	0	0
chr1:55086980-55087480	0	0	0	0	0	0	0
chr1:55088200-55088700	0	0	0	0	0	0	0
chr1:55130681-55131181	0	0	0	0	0	0	0
chr1:55161026-55161526	0	0	0	0	0	0	0
chr1:55163731-55164231	0	0	0	0	0	0	0
chr1:55168573-55169073	0	0	0	0	0	0	0
chr1:55173739-55174239	0	0	0	0	0	0	0
chr1:55193035-55193535	0	0	0	0	0	0	0
chr1:55198184-55198684	0	0	0	0	0	0	0
chr1:55201903-55202403	0	0	0	0	0	0	0
chr1:55226188-55226688	0	0	0	0	0	0	0
chr1:55237950-55238450	0	0	0	0	0	0	0
chr1:55405173-55405673	0	0	0	0	0	0	0
chr1:55500594-55501094	0	0	0	0	0	0	0
chr1:55529113-55529613	0	0	0	0	0	0	0
chr1:55600422-55600922	0	0	0	0	0	0	0
chr1:55666182-55666682	0	0	0	0	0	0	0
chr1:55706731-55707231	0	0	0	0	0	0	0
chr1:55718630-55719130	0	0	0	0	0	0	0
chr1:55736403-55736903	0	0	0	0	0	0	0
chr1:55741762-55742262	0	0	0	0	0	0	0
chr1:55874293-55874793	0	0	0	0	0	0	0
chr1:55960240-55960740	0	0	0	0	0	0	0
chr1:56089398-56089898	0	0	0	0	0	0	0
chr1:56171523-56172023	0	0	0	0	0	0	0
chr1:56346402-56346902	0	0	0	0	0	0	0
chr1:56549040-56549540	0	0	0	0	0	0	0
chr1:56973161-56973661	0	0	0	0	0	0	0
chr1:57205567-57206067	0	0	0	0	0	0	0
chr1:57211343-57211843	0	0	0	0	0	0	0
chr1:57269527-57270027	0	0	0	0	0	0	0
chr1:57376987-57377487	0	0	0	0	0	0	0
chr1:57377945-57378445	0	0	0	0	0	0	0
chr1:57388689-57389189	0	0	0	0	0	0	0
chr1:57392322-57392822	0	0	0	0	0	0	0
chr1:57406409-57406909	0	0	0	0	0	0	0
chr1:57429271-57429771	0	0	0	0	0	0	0
chr1:57436556-57437056	0	0	0	0	0	0	0
chr1:57732096-57732596	0	0	0	0	0	0	0
chr1:57774151-57774651	0	0	0	0	0	0	0
chr1:57775620-57776120	0	0	0	0	0	0	0
chr1:57805768-57806268	0	0	0	0	0	0	0
chr1:57849825-57850325	0	0	0	0	0	0	0
chr1:57969655-57970155	0	0	0	0	0	0	0
chr1:57989111-57989611	0	0	0	0	0	0	0
chr1:57995523-57996023	0	0	0	0	0	0	0
chr1:58030082-58030582	0	0	0	0	0	0	0
chr1:58070744-58071244	0	0	0	0	0	0	0
chr1:58080899-58081399	0	0	0	0	0	0	0
chr1:58089478-58089978	0	0	0	0	0	0	0
chr1:58101575-58102075	0	0	0	0	0	0	0
chr1:58112840-58113340	0	0	0	0	0	0	0
chr1:58137828-58138328	0	0	0	0	0	0	0
chr1:58144549-58145049	0	0	0	0	0	0	0
chr1:58157517-58158017	0	0	0	0	0	0	0
chr1:58237835-58238335	0	0	0	0	0	0	0
chr1:58281190-58281690	0	0	0	0	0	0	0
chr1:58296353-58296853	0	0	0	0	0	0	0
chr1:58333006-58333506	0	0	0	0	0	0	0
chr1:58341014-58341514	0	0	0	0	0	0	0
chr1:58359257-58359757	0	0	0	0	0	0	0
chr1:58382249-58382749	0	0	0	0	0	0	0
chr1:58392085-58392585	0	0	0	0	0	0	0
chr1:58409823-58410323	0	0	0	0	0	0	0
chr1:58411016-58411516	0	0	0	0	0	0	0
chr1:58423438-58423938	0	0	0	0	0	0	0
chr1:58445240-58445740	0	0	0	0	0	0	0
chr1:58464018-58464518	0	0	0	0	0	0	0
chr1:58464824-58465324	0	0	0	0	0	0	0
chr1:58503965-58504465	0	0	0	0	0	0	0
chr1:58504988-58505488	0	0	0	0	0	0	0
chr1:58541292-58541792	0	0	0	0	0	0	0
chr1:58550787-58551287	0	0	0	0	0	0	0
chr1:58578252-58578752	0	0	0	0	0	0	0
chr1:58585576-58586076	0	0	0	0	0	0	0
chr1:58597116-58597616	0	0	0	0	0	0	0
chr1:58599501-58600001	0	0	0	0	0	0	0
chr1:58602702-58603202	0	0	0	0	0	0	0
chr1:58604482-58604982	0	0	0	0	0	0	0
chr1:58610140-58610640	0	0	0	0	0	0	0
chr1:58615488-58615988	0	0	0	0	0	0	0
chr1:58621979-58622479	0	0	0	0	0	0	0
chr1:58624391-58624891	0	0	0	0	0	0	0
chr1:58630837-58631337	0	0	0	0	0	0	0
chr1:58653077-58653577	0	0	0	0	0	0	0
chr1:58677347-58677847	0	0	0	0	0	0	0
chr1:58684772-58685272	0	0	0	0	0	0	0
chr1:58692503-58693003	0	0	0	0	0	0	0
chr1:58697627-58698127	0	0	0	0	0	0	0
chr1:58711716-58712216	0	0	0	0	0	0	0
chr1:58713565-58714065	0	0	0	0	0	0	0
chr1:58719692-58720192	0	0	0	0	0	0	0
chr1:58723506-58724006	0	0	0	0	0	0	0
chr1:58744468-58744968	0	0	0	0	0	0	0
chr1:58749254-58749754	0	0	0	0	0	0	0
chr1:58761477-58761977	0	0	0	0	0	0	0
chr1:58767077-58767577	0	0	0	0	0	0	0
chr1:58773854-58774354	0	0	0	0	0	0	0
chr1:58795302-58795802	0	0	0	0	0	0	0
chr1:58892990-58893490	0	0	0	0	0	0	0
chr1:58951352-58951852	0	0	0	0	0	0	0
chr1:58957953-58958453	0	0	0	0	0	0	0
chr1:58961429-58961929	0	0	0	0	0	0	0
chr1:58973200-58973700	0	0	0	0	0	0	0
chr1:58982611-58983111	0	0	0	0	0	0	0
chr1:59079728-59080228	0	0	0	0	0	0	0
chr1:59119616-59120116	0	0	0	0	0	0	0
chr1:59157566-59158066	0	0	0	0	0	0	0
chr1:59169840-59170340	0	0	0	0	0	0	0
chr1:59201663-59202163	0	0	0	0	0	0	0
chr1:59237559-59238059	0	0	0	0	0	0	0
chr1:59381123-59381623	0	0	0	0	0	0	0
chr1:59383025-59383525	0	0	0	0	0	0	0
chr1:59457485-59457985	0	0	0	0	0	0	0
chr1:59481505-59482005	0	0	0	0	0	0	0
chr1:59483515-59484015	0	0	0	0	0	0	0
chr1:59487513-59488013	0	0	0	0	0	0	0
chr1:59592838-59593338	0	0	0	0	0	0	0
chr1:59635411-59635911	0	0	0	0	0	0	0
chr1:59669866-59670366	0	0	0	0	0	0	0
chr1:59670814-59671314	0	0	0	0	0	0	0
chr1:59684819-59685319	0	0	0	0	0	0	0
chr1:59725601-59726101	0	0	0	0	0	0	0
chr1:59733629-59734129	0	0	0	0	0	0	0
chr1:59762656-59763156	0	0	0	0	0	0	0
chr1:59764507-59765007	0	0	0	0	0	0	0
chr1:59771563-59772063	0	0	0	0	0	0	0
chr1:59883596-59884096	0	0	0	0	0	0	0
chr1:59912459-59912959	0	0	0	0	0	0	0
chr1:59914035-59914535	0	0	0	0	0	0	0
chr1:60097654-60098154	0	0	0	0	0	0	0
chr1:60123534-60124034	0	0	0	0	0	0	0
chr1:60158262-60158762	0	0	0	0	0	0	0
chr1:60179795-60180295	0	0	0	0	0	0	0
chr1:60180923-60181423	0	0	0	0	0	0	0
chr1:60209517-60210017	0	0	0	0	0	0	0
chr1:60294173-60294673	0	0	0	0	0	0	0
chr1:60343173-60343673	0	0	0	0	0	0	0
chr1:60408934-60409434	0	0	0	0	0	0	0
chr1:60565577-60566077	0	0	0	0	0	0	0
chr1:60567161-60567661	0	0	0	0	0	0	0
chr1:60599041-60599541	0	0	0	0	0	0	0
chr1:60641516-60642016	0	0	0	0	0	0	0
chr1:60649572-60650072	0	0	0	0	0	0	0
chr1:60651209-60651709	0	0	0	0	0	0	0
chr1:60657532-60658032	0	0	0	0	0	0	0
chr1:60668621-60669121	0	0	0	0	0	0	0
chr1:60803872-60804372	0	0	0	0	0	0	0
chr1:60809164-60809664	0	0	0	0	0	0	0
chr1:60813113-60813613	0	0	0	0	0	0	0
chr1:60824267-60824767	0	0	0	0	0	0	0
chr1:60846733-60847233	0	0	0	0	0	0	0
chr1:60859951-60860451	0	0	0	0	0	0	0
chr1:60960947-60961447	0	0	0	0	0	0	0
chr1:61157122-61157622	0	0	0	0	0	0	0
chr1:61171881-61172381	0	0	0	0	0	0	0
chr1:61181139-61181639	0	0	0	0	0	0	0
chr1:61187607-61188107	0	0	0	0	0	0	0
chr1:61376581-61377081	0	0	0	0	0	0	0
chr1:61638330-61638830	0	0	0	0	0	0	0
chr1:61639487-61639987	0	0	0	0	0	0	0
chr1:61770883-61771383	0	0	0	0	0	0	0
chr1:61896006-61896506	0	0	0	0	0	0	0
chr1:61903792-61904292	0	0	0	0	0	0	0
chr1:61925655-61926155	0	0	0	0	0	0	0
chr1:61927543-61928043	0	0	0	0	0	0	0
chr1:61945301-61945801	0	0	0	0	0	0	0
chr1:62053290-62053790	0	0	0	0	0	0	0
chr1:62140903-62141403	0	0	0	0	0	0	0
chr1:62244409-62244909	0	0	0	0	0	0	0
chr1:62498923-62499423	0	0	0	0	0	0	0
chr1:62629934-62630434	0	0	0	0	0	0	0
chr1:62706807-62707307	0	0	0	0	0	0	0
chr1:62721723-62722223	0	0	0	0	0	0	0
chr1:62724722-62725222	0	0	0	0	0	0	0
chr1:62741901-62742401	0	0	0	0	0	0	0
chr1:62747984-62748484	0	0	0	0	0	0	0
chr1:62751484-62751984	0	0	0	0	0	0	0
chr1:62823485-62823985	0	0	0	0	0	0	0
chr1:62859062-62859562	0	0	0	0	0	0	0
chr1:62882216-62882716	0	0	0	0	0	0	0
chr1:62933921-62934421	0	0	0	0	0	0	0
chr1:62951272-62951772	0	0	0	0	0	0	0
chr1:62964216-62964716	0	0	0	0	0	0	0
chr1:62966628-62967128	0	0	0	0	0	0	0
chr1:63050056-63050556	0	0	0	0	0	0	0
chr1:63055111-63055611	0	0	0	0	0	0	0
chr1:63089976-63090476	0	0	0	0	0	0	0
chr1:63112816-63113316	0	0	0	0	0	0	0
chr1:63114724-63115224	0	0	0	0	0	0	0
chr1:63129702-63130202	0	0	0	0	0	0	0
chr1:63162946-63163446	0	0	0	0	0	0	0
chr1:63176405-63176905	0	0	0	0	0	0	0
chr1:63182490-63182990	0	0	0	0	0	0	0
chr1:63403656-63404156	0	0	0	0	0	0	0
chr1:63410641-63411141	0	0	0	0	0	0	0
chr1:63449882-63450382	0	0	0	0	0	0	0
chr1:63458427-63458927	0	0	0	0	0	0	0
chr1:63469380-63469880	0	0	0	0	0	0	0
chr1:63475517-63476017	0	0	0	0	0	0	0
chr1:63493568-63494068	0	0	0	0	0	0	0
chr1:63511397-63511897	0	0	0	0	0	0	0
chr1:63529790-63530290	0	0	0	0	0	0	0
chr1:63552959-63553459	0	0	0	0	0	0	0
chr1:63573461-63573961	0	0	0	0	0	0	0
chr1:63639784-63640284	0	0	0	0	0	0	0
chr1:63730343-63730843	0	0	0	0	0	0	0
chr1:63902857-63903357	0	0	0	0	0	0	0
chr1:64121081-64121581	0	0	0	0	0	0	0
chr1:64288996-64289496	0	0	0	0	0	0	0
chr1:64295430-64295930	0	0	0	0	0	0	0
chr1:64448214-64448714	0	0	0	0	0	0	0
chr1:64532253-64532753	0	0	0	0	0	0	0
chr1:64533607-64534107	0	0	0	0	0	0	0
chr1:64616449-64616949	0	0	0	0	0	0	0
chr1:64649676-64650176	0	0	0	0	0	0	0
chr1:64690198-64690698	0	0	0	0	0	0	0
chr1:64705022-64705522	0	0	0	0	0	0	0
chr1:64717097-64717597	0	0	0	0	0	0	0
chr1:64736495-64736995	0	0	0	0	0	0	0
chr1:64738333-64738833	0	0	0	0	0	0	0
chr1:64753286-64753786	0	0	0	0	0	0	0
chr1:64756742-64757242	0	0	0	0	0	0	0
chr1:64791691-64792191	0	0	0	0	0	0	0
chr1:64795307-64795807	0	0	0	0	0	0	0
chr1:64836330-64836830	0	0	0	0	0	0	0
chr1:64854152-64854652	0	0	0	0	0	0	0
chr1:64857134-64857634	0	0	0	0	0	0	0
chr1:64860098-64860598	0	0	0	0	0	0	0
chr1:64875519-64876019	0	0	0	0	0	0	0
chr1:64882551-64883051	0	0	0	0	0	0	0
chr1:64897769-64898269	0	0	0	0	0	0	0
chr1:64905329-64905829	0	0	0	0	0	0	0
chr1:64907708-64908208	0	0	0	0	0	0	0
chr1:64918646-64919146	0	0	0	0	0	0	0
chr1:64930047-64930547	0	0	0	0	0	0	0
chr1:64945100-64945600	0	0	0	0	0	0	0
chr1:64956758-64957258	0	0	0	0	0	0	0
chr1:65010113-65010613	0	0	0	0	0	0	0
chr1:65041135-65041635	0	0	0	0	0	0	0
chr1:65090416-65090916	0	0	0	0	0	0	0
chr1:65112645-65113145	0	0	0	0	0	0	0
chr1:65154846-65155346	0	0	0	0	0	0	0
chr1:65156404-65156904	0	0	0	0	0	0	0
chr1:65165702-65166202	0	0	0	0	0	0	0
chr1:65178336-65178836	0	0	0	0	0	0	0
chr1:65185878-65186378	0	0	0	0	0	0	0
chr1:65193335-65193835	0	0	0	0	0	0	0
chr1:65282686-65283186	0	0	0	0	0	0	0
chr1:65939429-65939929	0	0	0	0	0	0	0
chr1:66113721-66114221	0	0	0	0	0	0	0
chr1:66174443-66174943	0	0	0	0	0	0	0
chr1:66678943-66679443	0	0	0	0	0	0	0
chr1:66700245-66700745	0	0	0	0	0	0	0
chr1:66701554-66702054	0	0	0	0	0	0	0
chr1:66816071-66816571	0	0	0	0	0	0	0
chr1:66838718-66839218	0	0	0	0	0	0	0
chr1:66841784-66842284	0	0	0	0	0	0	0
chr1:66862155-66862655	0	0	0	0	0	0	0
chr1:66863521-66864021	0	0	0	0	0	0	0
chr1:66871622-66872122	0	0	0	0	0	0	0
chr1:66895877-66896377	0	0	0	0	0	0	0
chr1:66901036-66901536	0	0	0	0	0	0	0
chr1:66944865-66945365	0	0	0	0	0	0	0
chr1:66957473-66957973	0	0	0	0	0	0	0
chr1:66960573-66961073	0	0	0	0	0	0	0
chr1:66964929-66965429	0	0	0	0	0	0	0
chr1:66992704-66993204	0	0	0	0	0	0	0
chr1:66998760-66999260	0	0	0	0	0	0	0
chr1:67038907-67039407	0	0	0	0	0	0	0
chr1:67061404-67061904	0	0	0	0	0	0	0
chr1:67640366-67640866	0	0	0	0	0	0	0
chr1:67955916-67956416	0	0	0	0	0	0	0
chr1:68963752-68964252	0	0	0	0	0	0	0
chr1:68973585-68974085	0	0	0	0	0	0	0
chr1:68978613-68979113	0	0	0	0	0	0	0
chr1:69019434-69019934	0	0	0	0	0	0	0
chr1:69105949-69106449	0	0	0	0	0	0	0
chr1:69108137-69108637	0	0	0	0	0	0	0
chr1:69118579-69119079	0	0	0	0	0	0	0
chr1:69241747-69242247	0	0	0	0	0	0	0
chr1:69588511-69589011	0	0	0	0	0	0	0
chr1:69591442-69591942	0	0	0	0	0	0	0
chr1:69686597-69687097	0	0	0	0	0	0	0
chr1:69687822-69688322	0	0	0	0	0	0	0
chr1:69790473-69790973	0	0	0	0	0	0	0
chr1:70918191-70918691	0	0	0	0	0	0	0
chr1:70923466-70923966	0	0	0	0	0	0	0
chr1:71102684-71103184	0	0	0	0	0	0	0
chr1:71515018-71515518	0	0	0	0	0	0	0
chr1:71529022-71529522	0	0	0	0	0	0	0
chr1:71531539-71532039	0	0	0	0	0	0	0
chr1:71540603-71541103	0	0	0	0	0	0	0
chr1:71543084-71543584	0	0	0	0	0	0	0
chr1:71556995-71557495	0	0	0	0	0	0	0
chr1:71579490-71579990	0	0	0	0	0	0	0
chr1:71675447-71675947	0	0	0	0	0	0	0
chr1:71683806-71684306	0	0	0	0	0	0	0
chr1:71722203-71722703	0	0	0	0	0	0	0
