"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"198","ENSG00000049656","5",1387976,1388465,490,"-","5881",1370983,1397999,"inside",10023,9534,"NearestStart","CLPTM1L",1370983,1397999
"199","ENSG00000049759","18",53958258,53958560,303,"+","3608",53862778,54216369,"inside",95480,95480,"NearestStart","NEDD4L",53862778,54216369
"200","ENSG00000049759","18",53988683,53988979,297,"+","3609",53862778,54216369,"inside",125905,125905,"NearestStart","NEDD4L",53862778,54216369
"201","ENSG00000049759","18",53989529,53989814,286,"+","3610",53862778,54216369,"inside",126751,126751,"NearestStart","NEDD4L",53862778,54216369
"202","ENSG00000049759","18",54052795,54053685,891,"+","3611",53862778,54216369,"inside",190017,162684,"NearestStart","NEDD4L",53862778,54216369
"203","ENSG00000050165","11",11970371,11970861,491,"-","1136",11941123,11987493,"inside",17122,16632,"NearestStart","DKK3",11941123,11987493
"204","ENSG00000050165","11",11971872,11972344,473,"-","1137",11941123,11987493,"inside",15621,15149,"NearestStart","DKK3",11941123,11987493
"205","ENSG00000050820","16",73896694,73897432,739,"-","2851",73820429,73859452,"upstream",-37242,37242,"NearestStart","BCAR1",73820429,73859452
"206","ENSG00000050820","16",73897527,73898200,674,"-","2852",73820429,73859452,"upstream",-38075,38075,"NearestStart","BCAR1",73820429,73859452
"207","ENSG00000051596","5",175308019,175308869,851,"-","6334",175319142,175328151,"downstream",20132,10273,"NearestStart","THOC3",175319142,175328151
"208","ENSG00000053524","3",184571162,184571943,782,"-","5536",184378525,184628549,"inside",57387,56606,"NearestStart","MCF2L2",184378525,184628549
"209","ENSG00000053747","18",19518504,19519000,497,"+","3549",19523560,19789025,"upstream",-5056,4560,"NearestStart","LAMA3",19523560,19789025
"210","ENSG00000054118","1",36438096,36438782,687,"+","0171",36462626,36542744,"upstream",-24530,23844,"NearestStart","THRAP3",36462626,36542744
"211","ENSG00000054118","1",36441469,36442827,1359,"+","0172",36462626,36542744,"upstream",-21157,19799,"NearestStart","THRAP3",36462626,36542744
"212","ENSG00000054179","9",139069392,139070528,1137,"-","7991",139062374,139068326,"upstream",-1066,1066,"NearestStart","ENTPD2",139062374,139068326
"213","ENSG00000054179","9",139071104,139071790,687,"-","7992",139062374,139068326,"upstream",-2778,2778,"NearestStart","ENTPD2",139062374,139068326
"214","ENSG00000054277","1",239870990,239871504,515,"-","0666",239823075,239870324,"upstream",-666,666,"NearestStart","OPN3",239823075,239870324
"215","ENSG00000054654","14",63459549,63459962,414,"+","2171",63389436,63762918,"inside",70113,70113,"NearestStart","SYNE2",63389436,63762918
"216","ENSG00000054965","11",72899301,72899615,315,"-","1332",72794677,72986876,"inside",87575,87261,"NearestStart","FAM168A",72794677,72986876
"217","ENSG00000054983","14",87307252,87307712,461,"-","2247",87469113,87529660,"downstream",222408,161401,"NearestStart","GALC",87469113,87529660
"218","ENSG00000055118","7",150304717,150305167,451,"-","7164",150272982,150306335,"inside",1618,1168,"NearestStart","KCNH2",150272982,150306335
"219","ENSG00000056558","9",122744787,122745216,430,"-","7898",122704493,122730868,"upstream",-13919,13919,"NearestStart","TRAF1",122704493,122730868
"220","ENSG00000056558","9",122787913,122788227,315,"-","7899",122704493,122730868,"upstream",-57045,57045,"NearestStart","TRAF1",122704493,122730868
"221","ENSG00000056972","6",112033047,112033509,463,"-","6599",111986836,112034014,"inside",967,505,"NearestStart","TRAF3IP2",111986836,112034014
"222","ENSG00000056972","6",112043829,112044241,413,"-","6600",111986836,112034014,"upstream",-9815,9815,"NearestStart","TRAF3IP2",111986836,112034014
"223","ENSG00000057294","12",32961347,32961722,376,"-","1569",32834947,32941047,"upstream",-20300,20300,"NearestStart","PKP2",32834947,32941047
"224","ENSG00000057294","12",32964743,32965124,382,"-","1570",32834947,32941047,"upstream",-23696,23696,"NearestStart","PKP2",32834947,32941047
"225","ENSG00000057657","6",106608215,106608577,363,"+","6582",106640888,106664507,"upstream",-32673,32311,"NearestStart","PRDM1",106640888,106664507
"226","ENSG00000057657","6",106652187,106652545,359,"+","6583",106640888,106664507,"inside",11299,11299,"NearestStart","PRDM1",106640888,106664507
"227","ENSG00000057657","6",106653153,106653539,387,"+","6584",106640888,106664507,"inside",12265,10968,"NearestStart","PRDM1",106640888,106664507
"228","ENSG00000057657","6",106664714,106665096,383,"+","6585",106640888,106664507,"downstream",23826,207,"NearestStart","PRDM1",106640888,106664507
"229","ENSG00000058085","1",181395691,181396082,392,"+","0479",181421797,181479158,"upstream",-26106,25715,"NearestStart","LAMC2",181421797,181479158
"230","ENSG00000058272","12",78901860,78902239,380,"-","1701",78692317,78852842,"upstream",-49018,49018,"NearestStart","PPP1R12A",78692317,78852842
"231","ENSG00000058668","1",201860126,201860511,386,"+","0528",201862312,201984201,"upstream",-2186,1801,"NearestStart","ATP2B4",201862312,201984201
"232","ENSG00000058866","3",187614045,187614520,476,"-","5542",187347686,187562717,"upstream",-51328,51328,"NearestStart","DGKG",187347686,187562717
"233","ENSG00000059377","7",139199922,139200309,388,"+","7150",139124668,139366560,"inside",75254,75254,"NearestStart","TBXAS1",139124668,139366560
"234","ENSG00000059377","7",139262305,139262905,601,"+","7151",139124668,139366560,"inside",137637,103655,"NearestStart","TBXAS1",139124668,139366560
"235","ENSG00000059588","1",232725944,232726243,300,"-","0647",232593682,232681472,"upstream",-44472,44472,"NearestStart","TARBP1",232593682,232681472
"236","ENSG00000060069","18",75606139,75606329,191,"+","3653",75540789,75615495,"inside",65350,9166,"NearestStart","CTDP1",75540789,75615495
"237","ENSG00000060069","18",75607137,75607401,265,"+","3654",75540789,75615495,"inside",66348,8094,"NearestStart","CTDP1",75540789,75615495
"238","ENSG00000060566","19",4096450,4097151,702,"+","3712",4104629,4124050,"upstream",-8179,7478,"NearestStart","CREB3L3",4104629,4124050
"239","ENSG00000060566","19",4098300,4098643,344,"+","3713",4104629,4124050,"upstream",-6329,5986,"NearestStart","CREB3L3",4104629,4124050
"240","ENSG00000061273","12",46499188,46501178,1991,"-","1600",46462776,46499924,"overlapStart",736,736,"NearestStart","HDAC7",46462776,46499924
"241","ENSG00000061273","12",46505156,46505530,375,"-","1601",46462776,46499924,"upstream",-5232,5232,"NearestStart","HDAC7",46462776,46499924
"242","ENSG00000061938","3",197125918,197126355,438,"-","5589",197074633,197120277,"upstream",-5641,5641,"NearestStart","TNK2",197074633,197120277
"243","ENSG00000062650","10",88285045,88285589,545,"-","0944",88184993,88271552,"upstream",-13493,13493,"NearestStart","WAPAL",88184993,88271552
"244","ENSG00000062716","17",55186657,55187121,465,"+","3279",55139811,55273235,"inside",46846,46846,"NearestStart","TMEM49",55139811,55273235
"245","ENSG00000062716","17",55188249,55188922,674,"+","3280",55139811,55273235,"inside",48438,48438,"NearestStart","TMEM49",55139811,55273235
"246","ENSG00000063169","19",52842997,52843735,739,"+","3866",52874031,52898291,"upstream",-31034,30296,"NearestStart","GLTSCR1",52874031,52898291
"247","ENSG00000063169","19",52859212,52859925,714,"+","3867",52874031,52898291,"upstream",-14819,14106,"NearestStart","GLTSCR1",52874031,52898291
"248","ENSG00000063169","19",52862417,52863114,698,"+","3868",52874031,52898291,"upstream",-11614,10917,"NearestStart","GLTSCR1",52874031,52898291
"249","ENSG00000063245","19",60873516,60874185,670,"+","3896",60878404,60898944,"upstream",-4888,4219,"NearestStart","EPN1",60878404,60898944
"250","ENSG00000063660","2",240962068,240962942,875,"+","4611",241023788,241056168,"upstream",-61720,60846,"NearestStart","GPC1",241023788,241056168
"251","ENSG00000064042","4",41055112,41055782,671,"+","5668",41057559,41395746,"upstream",-2447,1777,"NearestStart","LIMCH1",41057559,41395746
"252","ENSG00000064042","4",41124122,41124459,338,"+","5669",41057559,41395746,"inside",66563,66563,"NearestStart","LIMCH1",41057559,41395746
"253","ENSG00000064042","4",41169786,41170238,453,"+","5670",41057559,41395746,"inside",112227,112227,"NearestStart","LIMCH1",41057559,41395746
"254","ENSG00000064042","4",41172093,41172535,443,"+","5671",41057559,41395746,"inside",114534,114534,"NearestStart","LIMCH1",41057559,41395746
"255","ENSG00000064042","4",41207748,41208079,332,"+","5672",41057559,41395746,"inside",150189,150189,"NearestStart","LIMCH1",41057559,41395746
"256","ENSG00000064205","20",42776128,42777729,1602,"+","4785",42776899,42790564,"overlapStart",-771,771,"NearestStart","WISP2",42776899,42790564
"257","ENSG00000064393","7",138981273,138981604,332,"-","7142",138907915,139123984,"inside",142711,73358,"NearestStart","HIPK2",138907915,139123984
"258","ENSG00000064393","7",138984339,138984755,417,"-","7143",138907915,139123984,"inside",139645,76424,"NearestStart","HIPK2",138907915,139123984
"259","ENSG00000064393","7",139008160,139008484,325,"-","7144",138907915,139123984,"inside",115824,100245,"NearestStart","HIPK2",138907915,139123984
"260","ENSG00000064393","7",139014924,139016430,1507,"-","7145",138907915,139123984,"inside",109060,107009,"NearestStart","HIPK2",138907915,139123984
"261","ENSG00000064393","7",139017713,139018301,589,"-","7146",138907915,139123984,"inside",106271,105683,"NearestStart","HIPK2",138907915,139123984
"262","ENSG00000064393","7",139078367,139078810,444,"-","7147",138907915,139123984,"inside",45617,45174,"NearestStart","HIPK2",138907915,139123984
"263","ENSG00000064393","7",139080586,139081151,566,"-","7148",138907915,139123984,"inside",43398,42833,"NearestStart","HIPK2",138907915,139123984
"264","ENSG00000064393","7",139095846,139096280,435,"-","7149",138907915,139123984,"inside",28138,27704,"NearestStart","HIPK2",138907915,139123984
"265","ENSG00000064651","5",127230967,127231352,386,"+","6157",127447382,127553278,"upstream",-216415,216030,"NearestStart","SLC12A2",127447382,127553278
"266","ENSG00000064651","5",127248486,127249151,666,"+","6158",127447382,127553278,"upstream",-198896,198231,"NearestStart","SLC12A2",127447382,127553278
"267","ENSG00000064651","5",127298314,127298880,567,"+","6159",127447382,127553278,"upstream",-149068,148502,"NearestStart","SLC12A2",127447382,127553278
"268","ENSG00000064651","5",127305854,127306129,276,"+","6160",127447382,127553278,"upstream",-141528,141253,"NearestStart","SLC12A2",127447382,127553278
"269","ENSG00000064651","5",127320280,127321198,919,"+","6161",127447382,127553278,"upstream",-127102,126184,"NearestStart","SLC12A2",127447382,127553278
"270","ENSG00000064651","5",127351417,127351990,574,"+","6162",127447382,127553278,"upstream",-95965,95392,"NearestStart","SLC12A2",127447382,127553278
"271","ENSG00000064652","5",122272272,122272651,380,"+","6144",122209170,122372796,"inside",63102,63102,"NearestStart","SNX24",122209170,122372796
"272","ENSG00000064687","19",992537,994230,1694,"+","3670",991116,1016424,"inside",1421,1421,"NearestStart","ABCA7",991116,1016424
"273","ENSG00000064932","19",1105642,1106538,897,"-","3672",1058658,1125259,"inside",19617,18721,"NearestStart","SBNO2",1058658,1125259
"274","ENSG00000064932","19",1134549,1135155,607,"-","3673",1058658,1125259,"upstream",-9290,9290,"NearestStart","SBNO2",1058658,1125259
"275","ENSG00000065057","16",2028523,2030522,2000,"-","2641",2029817,2037868,"overlapEnd",9345,705,"NearestStart","NTHL1",2029817,2037868
"276","ENSG00000065057","16",2037043,2038135,1093,"-","2642",2029817,2037868,"overlapStart",825,267,"NearestStart","NTHL1",2029817,2037868
"277","ENSG00000065135","1",109907475,109907685,211,"+","0346",109892824,109938498,"inside",14651,14651,"NearestStart","GNAI3",109892824,109938498
"278","ENSG00000065308","6",52490300,52490751,452,"-","6525",52470163,52549821,"inside",59521,20137,"NearestStart","TRAM2",52470163,52549821
"279","ENSG00000065308","6",52539587,52540025,439,"-","6526",52470163,52549821,"inside",10234,9796,"NearestStart","TRAM2",52470163,52549821
"280","ENSG00000065325","17",9679987,9680533,547,"+","2973",9670106,9736144,"inside",9881,9881,"NearestStart","GLP2R",9670106,9736144
"281","ENSG00000065325","17",9681750,9682408,659,"+","2974",9670106,9736144,"inside",11644,11644,"NearestStart","GLP2R",9670106,9736144
"282","ENSG00000065325","17",9686023,9686900,878,"+","2975",9670106,9736144,"inside",15917,15917,"NearestStart","GLP2R",9670106,9736144
"283","ENSG00000065413","2",197842703,197843139,437,"-","4421",197566547,197883756,"inside",41053,40617,"NearestStart","ANKRD44",197566547,197883756
"284","ENSG00000065413","2",197859938,197860631,694,"-","4422",197566547,197883756,"inside",23818,23125,"NearestStart","ANKRD44",197566547,197883756
"285","ENSG00000065485","3",124269524,124269988,465,"+","5379",124268599,124363640,"inside",925,925,"NearestStart","PDIA5",124268599,124363640
"286","ENSG00000065675","10",6861017,6861333,317,"-","0727",6509140,6662244,"upstream",-198773,198773,"NearestStart","PRKCQ",6509140,6662244
"287","ENSG00000065802","2",239012680,239013264,585,"+","4604",239000365,239025630,"inside",12315,12315,"NearestStart","ASB1",239000365,239025630
"288","ENSG00000065802","2",239170434,239170878,445,"+","4605",239000365,239025630,"downstream",170069,144804,"NearestStart","ASB1",239000365,239025630
"289","ENSG00000065809","10",14864696,14865178,483,"-","0746",14600562,14856902,"upstream",-7794,7794,"NearestStart","FAM107B",14600562,14856902
"290","ENSG00000065882","4",37569570,37569927,358,"+","5649",37569115,37817191,"inside",455,455,"NearestStart","TBC1D1",37569115,37817191
"291","ENSG00000066135","1",43838593,43838924,332,"+","0208",43888384,43943775,"upstream",-49791,49460,"NearestStart","JMJD2A",43888384,43943775
"292","ENSG00000066651","6",126404700,126405210,511,"+","6615",126349269,126402115,"downstream",55431,2585,"NearestStart","TRMT11",126349269,126402115
"293","ENSG00000067057","10",3077784,3078540,757,"+","0684",3099740,3169762,"upstream",-21956,21200,"NearestStart","PFKP",3099740,3169762
"294","ENSG00000067057","10",3103653,3103993,341,"+","0685",3099740,3169762,"inside",3913,3913,"NearestStart","PFKP",3099740,3169762
"295","ENSG00000067057","10",3123554,3124062,509,"+","0686",3099740,3169762,"inside",23814,23814,"NearestStart","PFKP",3099740,3169762
"296","ENSG00000067057","10",3139371,3140258,888,"+","0687",3099740,3169762,"inside",39631,29504,"NearestStart","PFKP",3099740,3169762
"297","ENSG00000067064","10",1074750,1075241,492,"-","0683",1075966,1085061,"downstream",10311,725,"NearestStart","IDI1",1075966,1085061
"298","ENSG00000067082","10",3532509,3533094,586,"-","0690",3811260,3817455,"downstream",284946,278166,"NearestStart","KLF6",3811260,3817455
"299","ENSG00000067082","10",3786944,3787617,674,"-","0691",3811260,3817455,"downstream",30511,23643,"NearestStart","KLF6",3811260,3817455
"300","ENSG00000067082","10",3842139,3842786,648,"-","0692",3811260,3817455,"upstream",-24684,24684,"NearestStart","KLF6",3811260,3817455
"301","ENSG00000067082","10",3843528,3843913,386,"-","0693",3811260,3817455,"upstream",-26073,26073,"NearestStart","KLF6",3811260,3817455
"302","ENSG00000067082","10",3884236,3885011,776,"-","0694",3811260,3817455,"upstream",-66781,66781,"NearestStart","KLF6",3811260,3817455
"303","ENSG00000067082","10",3918804,3919625,822,"-","0695",3811260,3817455,"upstream",-101349,101349,"NearestStart","KLF6",3811260,3817455
"304","ENSG00000067082","10",3920033,3920678,646,"-","0696",3811260,3817455,"upstream",-102578,102578,"NearestStart","KLF6",3811260,3817455
"305","ENSG00000067082","10",3922065,3922569,505,"-","0697",3811260,3817455,"upstream",-104610,104610,"NearestStart","KLF6",3811260,3817455
"306","ENSG00000067082","10",3927344,3927811,468,"-","0698",3811260,3817455,"upstream",-109889,109889,"NearestStart","KLF6",3811260,3817455
"307","ENSG00000067082","10",3995091,3995438,348,"-","0699",3811260,3817455,"upstream",-177636,177636,"NearestStart","KLF6",3811260,3817455
"308","ENSG00000067082","10",4090837,4091304,468,"-","0700",3811260,3817455,"upstream",-273382,273382,"NearestStart","KLF6",3811260,3817455
"309","ENSG00000067082","10",4093548,4094143,596,"-","0701",3811260,3817455,"upstream",-276093,276093,"NearestStart","KLF6",3811260,3817455
"310","ENSG00000067113","5",54907750,54908196,447,"-","5969",54756442,54866630,"upstream",-41120,41120,"NearestStart","PPAP2A",54756442,54866630
"311","ENSG00000067113","5",54932609,54933234,626,"-","5970",54756442,54866630,"upstream",-65979,65979,"NearestStart","PPAP2A",54756442,54866630
