"","category","numDEInCat","numInCat","padj","Term"
"1902","GO:0004070",0,1,1,"aspartate carbamoyltransferase activity"
"1914","GO:0004074",0,2,1,"biliverdin reductase activity"
"1915","GO:0004075",0,6,1,"biotin carboxylase activity"
"1917","GO:0004077",0,1,1,"biotin-[acetyl-CoA-carboxylase] ligase activity"
"1929","GO:0004078",0,1,1,"biotin-[methylcrotonoyl-CoA-carboxylase] ligase activity"
"1936","GO:0004079",0,1,1,"biotin-[methylmalonyl-CoA-carboxytransferase] ligase activity"
"1949","GO:0004080",0,1,1,"biotin-[propionyl-CoA-carboxylase (ATP-hydrolyzing)] ligase activity"
"1957","GO:0004081",0,1,1,"bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity"
"1973","GO:0004082",0,4,1,"bisphosphoglycerate mutase activity"
"1988","GO:0004083",0,4,1,"bisphosphoglycerate 2-phosphatase activity"
"1989","GO:0004084",0,2,1,"branched-chain-amino-acid transaminase activity"
"1996","GO:0004085",0,1,1,"butyryl-CoA dehydrogenase activity"
"2008","GO:0004087",0,1,1,"carbamoyl-phosphate synthase (ammonia) activity"
"2020","GO:0004088",0,1,1,"carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity"
"2033","GO:0004089",0,9,1,"carbonate dehydratase activity"
"2042","GO:0004090",0,3,1,"carbonyl reductase (NADPH) activity"
"2052","GO:0004091",0,22,1,"carboxylesterase activity"
"2072","GO:0004092",0,1,1,"carnitine O-acetyltransferase activity"
"2084","GO:0004095",0,4,1,"carnitine O-palmitoyltransferase activity"
"2099","GO:0004096",0,1,1,"catalase activity"
"2112","GO:0004098",0,1,1,"cerebroside-sulfatase activity"
"2116","GO:0004103",0,2,1,"choline kinase activity"
"2120","GO:0004104",0,2,1,"cholinesterase activity"
"2131","GO:0004105",0,1,1,"choline-phosphate cytidylyltransferase activity"
"2143","GO:0004108",0,1,1,"citrate (Si)-synthase activity"
"2158","GO:0004109",0,2,1,"coproporphyrinogen oxidase activity"
"2162","GO:0004111",0,2,1,"creatine kinase activity"
"2178","GO:0004112",0,25,1,"cyclic-nucleotide phosphodiesterase activity"
"2179","GO:0004113",0,2,1,"2',3'-cyclic-nucleotide 3'-phosphodiesterase activity"
"2191","GO:0004114",0,23,1,"3',5'-cyclic-nucleotide phosphodiesterase activity"
"2208","GO:0004115",0,9,1,"3',5'-cyclic-AMP phosphodiesterase activity"
"2214","GO:0004117",0,3,1,"calmodulin-dependent cyclic-nucleotide phosphodiesterase activity"
"2215","GO:0004118",0,3,1,"cGMP-stimulated cyclic-nucleotide phosphodiesterase activity"
"2216","GO:0004119",0,3,1,"cGMP-inhibited cyclic-nucleotide phosphodiesterase activity"
"2217","GO:0004122",0,1,1,"cystathionine beta-synthase activity"
"2223","GO:0004123",0,1,1,"cystathionine gamma-lyase activity"
"2230","GO:0004126",0,4,1,"cytidine deaminase activity"
"2232","GO:0004127",0,3,1,"cytidylate kinase activity"
"2242","GO:0004128",0,8,1,"cytochrome-b5 reductase activity, acting on NAD(P)H"
"2250","GO:0004129",0,25,1,"cytochrome-c oxidase activity"
"2265","GO:0004132",0,1,1,"dCMP deaminase activity"
"2272","GO:0004133",0,1,1,"glycogen debranching enzyme activity"
"2273","GO:0004134",0,1,1,"4-alpha-glucanotransferase activity"
"2281","GO:0004135",0,1,1,"amylo-alpha-1,6-glucosidase activity"
"2286","GO:0004137",0,2,1,"deoxycytidine kinase activity"
"2292","GO:0004138",0,1,1,"deoxyguanosine kinase activity"
"2297","GO:0004139",0,1,1,"deoxyribose-phosphate aldolase activity"
"2303","GO:0004140",0,2,1,"dephospho-CoA kinase activity"
"2307","GO:0004142",0,2,1,"diacylglycerol cholinephosphotransferase activity"
"2322","GO:0004143",0,15,1,"diacylglycerol kinase activity"
"2333","GO:0004144",0,3,1,"diacylglycerol O-acyltransferase activity"
"2339","GO:0004145",0,2,1,"diamine N-acetyltransferase activity"
"2353","GO:0004146",0,1,1,"dihydrofolate reductase activity"
"2366","GO:0004148",0,1,1,"dihydrolipoyl dehydrogenase activity"
"2388","GO:0004149",0,1,1,"dihydrolipoyllysine-residue succinyltransferase activity"
"2402","GO:0004151",0,1,1,"dihydroorotase activity"
"2406","GO:0004152",0,2,1,"dihydroorotate dehydrogenase activity"
"2411","GO:0004155",0,1,1,"6,7-dihydropteridine reductase activity"
"2424","GO:0004157",0,1,1,"dihydropyrimidinase activity"
"2430","GO:0004158",0,2,1,"dihydroorotate oxidase activity"
"2432","GO:0004161",0,2,1,"dimethylallyltranstransferase activity"
"2441","GO:0004163",0,1,1,"diphosphomevalonate decarboxylase activity"
"2450","GO:0004164",0,1,1,"diphthine synthase activity"
"2453","GO:0004165",0,3,1,"dodecenoyl-CoA delta-isomerase activity"
"2465","GO:0004167",0,2,1,"dopachrome isomerase activity"
"2487","GO:0004168",0,1,1,"dolichol kinase activity"
"2489","GO:0004169",0,4,1,"dolichyl-phosphate-mannose-protein mannosyltransferase activity"
"2495","GO:0004170",0,1,1,"dUTP diphosphatase activity"
"2501","GO:0004174",0,2,1,"electron-transferring-flavoprotein dehydrogenase activity"
"2510","GO:0004175",4,282,1,"endopeptidase activity"
"2514","GO:0004176",0,7,1,"ATP-dependent peptidase activity"
"2516","GO:0004177",0,30,1,"aminopeptidase activity"
"2517","GO:0004180",2,29,0.725775455389979,"carboxypeptidase activity"
"2518","GO:0004181",0,16,1,"metallocarboxypeptidase activity"
"2519","GO:0004185",0,5,1,"serine-type carboxypeptidase activity"
"2520","GO:0004190",0,16,1,"aspartic-type endopeptidase activity"
"2525","GO:0004197",1,62,1,"cysteine-type endopeptidase activity"
"2529","GO:0004198",0,14,1,"calcium-dependent cysteine-type endopeptidase activity"
"2530","GO:0004221",0,62,1,"ubiquitin thiolesterase activity"
"2537","GO:0004222",2,89,1,"metalloendopeptidase activity"
"2539","GO:0004252",1,79,1,"serine-type endopeptidase activity"
"2540","GO:0004298",0,35,1,"threonine-type endopeptidase activity"
"2554","GO:0004300",0,5,1,"enoyl-CoA hydratase activity"
"2574","GO:0004301",0,5,1,"epoxide hydrolase activity"
"2582","GO:0004303",0,11,1,"estradiol 17-beta-dehydrogenase activity"
"2594","GO:0004305",0,4,1,"ethanolamine kinase activity"
"2597","GO:0004306",0,1,1,"ethanolamine-phosphate cytidylyltransferase activity"
"2604","GO:0004307",0,3,1,"ethanolaminephosphotransferase activity"
"2609","GO:0004308",0,9,1,"exo-alpha-sialidase activity"
"2615","GO:0004310",0,1,1,"farnesyl-diphosphate farnesyltransferase activity"
"2618","GO:0004311",0,3,1,"farnesyltranstransferase activity"
"2624","GO:0004312",0,5,1,"fatty acid synthase activity"
"2626","GO:0004313",0,1,1,"[acyl-carrier-protein] S-acetyltransferase activity"
"2636","GO:0004314",0,2,1,"[acyl-carrier-protein] S-malonyltransferase activity"
"2652","GO:0004315",0,2,1,"3-oxoacyl-[acyl-carrier-protein] synthase activity"
"2676","GO:0004316",0,1,1,"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"
"2689","GO:0004317",0,1,1,"3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity"
"2700","GO:0004319",0,1,1,"enoyl-[acyl-carrier-protein] reductase (NADPH, B-specific) activity"
"2708","GO:0004320",0,1,1,"oleoyl-[acyl-carrier-protein] hydrolase activity"
"2713","GO:0004321",0,3,1,"fatty-acyl-CoA synthase activity"
"2716","GO:0004322",0,3,1,"ferroxidase activity"
"2724","GO:0004324",0,1,1,"ferredoxin-NADP+ reductase activity"
"2735","GO:0004325",0,1,1,"ferrochelatase activity"
"2742","GO:0004326",0,1,1,"tetrahydrofolylpolyglutamate synthase activity"
"2757","GO:0004329",0,2,1,"formate-tetrahydrofolate ligase activity"
"2763","GO:0004331",0,6,1,"fructose-2,6-bisphosphate 2-phosphatase activity"
"2767","GO:0004332",0,2,1,"fructose-bisphosphate aldolase activity"
"2782","GO:0004333",0,1,1,"fumarate hydratase activity"
"2786","GO:0004334",0,1,1,"fumarylacetoacetase activity"
"2789","GO:0004335",0,2,1,"galactokinase activity"
"2792","GO:0004336",0,1,1,"galactosylceramidase activity"
"2808","GO:0004337",0,2,1,"geranyltranstransferase activity"
"2816","GO:0004340",0,3,1,"glucokinase activity"
"2819","GO:0004341",0,1,1,"gluconolactonase activity"
"2824","GO:0004342",0,2,1,"glucosamine-6-phosphate deaminase activity"
"2832","GO:0004343",0,1,1,"glucosamine 6-phosphate N-acetyltransferase activity"
"2842","GO:0004345",0,2,1,"glucose-6-phosphate dehydrogenase activity"
"2855","GO:0004346",0,1,1,"glucose-6-phosphatase activity"
"2857","GO:0004347",0,1,1,"glucose-6-phosphate isomerase activity"
"2870","GO:0004348",0,2,1,"glucosylceramidase activity"
"2883","GO:0004349",0,1,1,"glutamate 5-kinase activity"
"2889","GO:0004350",0,1,1,"glutamate-5-semialdehyde dehydrogenase activity"
"2899","GO:0004351",0,1,1,"glutamate decarboxylase activity"
"2908","GO:0004352",0,2,1,"glutamate dehydrogenase (NAD+) activity"
"2923","GO:0004353",0,2,1,"glutamate dehydrogenase [NAD(P)+] activity"
"2927","GO:0004356",0,1,1,"glutamate-ammonia ligase activity"
"2931","GO:0004357",0,2,1,"glutamate-cysteine ligase activity"
"2935","GO:0004359",0,2,1,"glutaminase activity"
"2939","GO:0004360",0,2,1,"glutamine-fructose-6-phosphate transaminase (isomerizing) activity"
"2949","GO:0004361",0,1,1,"glutaryl-CoA dehydrogenase activity"
"2952","GO:0004362",0,1,1,"glutathione-disulfide reductase activity"
"2963","GO:0004363",0,1,1,"glutathione synthase activity"
"2966","GO:0004364",0,19,1,"glutathione transferase activity"
"2974","GO:0004365",0,2,1,"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"
"2985","GO:0004366",0,5,1,"glycerol-3-phosphate O-acyltransferase activity"
"2996","GO:0004367",0,2,1,"glycerol-3-phosphate dehydrogenase [NAD+] activity"
"3013","GO:0004368",0,2,1,"glycerol-3-phosphate dehydrogenase activity"
"3020","GO:0004370",0,2,1,"glycerol kinase activity"
"3026","GO:0004371",0,1,1,"glycerone kinase activity"
"3030","GO:0004372",0,2,1,"glycine hydroxymethyltransferase activity"
"3037","GO:0004373",0,2,1,"glycogen (starch) synthase activity"
"3045","GO:0004376",0,2,1,"glycolipid mannosyltransferase activity"
"3047","GO:0004377",0,1,1,"GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity"
"3053","GO:0004378",0,1,1,"GDP-Man:Man1GlcNAc2-PP-Dol alpha-1,3-mannosyltransferase activity"
"3059","GO:0004379",0,2,1,"glycylpeptide N-tetradecanoyltransferase activity"
"3068","GO:0004380",0,2,1,"glycoprotein-fucosylgalactoside alpha-N-acetylgalactosaminyltransferase activity"
"3082","GO:0004381",0,2,1,"fucosylgalactoside 3-alpha-galactosyltransferase activity"
"3098","GO:0004382",0,1,1,"guanosine-diphosphatase activity"
"3102","GO:0004383",0,6,1,"guanylate cyclase activity"
"3107","GO:0004385",0,11,1,"guanylate kinase activity"
"3114","GO:0004386",0,155,1,"helicase activity"
"3115","GO:0004392",0,2,1,"heme oxygenase (decyclizing) activity"
"3122","GO:0004395",0,1,1,"hexaprenyldihydroxybenzoate methyltransferase activity"
"3127","GO:0004396",0,3,1,"hexokinase activity"
"3138","GO:0004398",0,1,1,"histidine decarboxylase activity"
"3141","GO:0004402",0,50,1,"histone acetyltransferase activity"
"3157","GO:0004407",0,18,1,"histone deacetylase activity"
"3158","GO:0004408",0,1,1,"holocytochrome-c synthase activity"
"3163","GO:0004415",0,8,1,"hyalurononglucosaminidase activity"
"3169","GO:0004416",0,3,1,"hydroxyacylglutathione hydrolase activity"
"3173","GO:0004418",0,1,1,"hydroxymethylbilane synthase activity"
"3184","GO:0004419",0,2,1,"hydroxymethylglutaryl-CoA lyase activity"
"3193","GO:0004420",0,1,1,"hydroxymethylglutaryl-CoA reductase (NADPH) activity"
"3195","GO:0004421",0,1,1,"hydroxymethylglutaryl-CoA synthase activity"
"3209","GO:0004422",0,1,1,"hypoxanthine phosphoribosyltransferase activity"
"3225","GO:0004423",0,1,1,"iduronate-2-sulfatase activity"
"3239","GO:0004427",0,4,1,"inorganic diphosphatase activity"
"3242","GO:0004430",0,4,1,"1-phosphatidylinositol 4-kinase activity"
"3253","GO:0004435",0,21,1,"phosphatidylinositol phospholipase C activity"
"3262","GO:0004438",0,7,1,"phosphatidylinositol-3-phosphatase activity"
"3270","GO:0004439",0,6,1,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"
"3278","GO:0004441",0,2,1,"inositol-1,4-bisphosphate 1-phosphatase activity"
"3281","GO:0004445",0,6,1,"inositol-polyphosphate 5-phosphatase activity"
"3304","GO:0004446",0,1,1,"inositol-hexakisphosphate phosphatase activity"
"3308","GO:0004447",0,1,1,"iodide peroxidase activity"
"3319","GO:0004448",0,5,1,"isocitrate dehydrogenase activity"
"3330","GO:0004449",0,3,1,"isocitrate dehydrogenase (NAD+) activity"
"3338","GO:0004450",0,2,1,"isocitrate dehydrogenase (NADP+) activity"
"3353","GO:0004452",0,1,1,"isopentenyl-diphosphate delta-isomerase activity"
"3359","GO:0004454",0,1,1,"ketohexokinase activity"
"3362","GO:0004457",2,4,0.0563421308302855,"lactate dehydrogenase activity"
"3363","GO:0004458",0,1,1,"D-lactate dehydrogenase (cytochrome) activity"
"3370","GO:0004459",2,3,0.0457117864527621,"L-lactate dehydrogenase activity"
"3372","GO:0004461",0,2,1,"lactose synthase activity"
"3378","GO:0004462",0,1,1,"lactoylglutathione lyase activity"
"3385","GO:0004463",0,1,1,"leukotriene-A4 hydrolase activity"
"3391","GO:0004464",0,2,1,"leukotriene-C4 synthase activity"
"3402","GO:0004465",0,2,1,"lipoprotein lipase activity"
"3410","GO:0004466",0,3,1,"long-chain-acyl-CoA dehydrogenase activity"
"3415","GO:0004467",0,9,1,"long-chain fatty acid-CoA ligase activity"
"3441","GO:0004468",0,2,1,"lysine N-acetyltransferase activity"
"3447","GO:0004470",0,4,1,"malic enzyme activity"
"3448","GO:0004471",0,1,1,"malate dehydrogenase (decarboxylating) activity"
"3452","GO:0004473",0,2,1,"malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity"
"3461","GO:0004475",0,2,1,"mannose-1-phosphate guanylyltransferase activity"
"3470","GO:0004476",0,3,1,"mannose-6-phosphate isomerase activity"
"3477","GO:0004477",0,3,1,"methenyltetrahydrofolate cyclohydrolase activity"
"3481","GO:0004478",0,1,1,"methionine adenosyltransferase activity"
"3490","GO:0004479",0,1,1,"methionyl-tRNA formyltransferase activity"
"3506","GO:0004482",0,1,1,"mRNA (guanine-N7-)-methyltransferase activity"
"3511","GO:0004483",0,1,1,"mRNA (nucleoside-2'-O-)-methyltransferase activity"
"3515","GO:0004484",0,1,1,"mRNA guanylyltransferase activity"
"3520","GO:0004485",0,3,1,"methylcrotonoyl-CoA carboxylase activity"
"3526","GO:0004486",0,1,1,"methylenetetrahydrofolate dehydrogenase [NAD(P)+] activity"
"3528","GO:0004487",0,2,1,"methylenetetrahydrofolate dehydrogenase (NAD+) activity"
"3530","GO:0004488",0,3,1,"methylenetetrahydrofolate dehydrogenase (NADP+) activity"
"3532","GO:0004489",0,1,1,"methylenetetrahydrofolate reductase (NADPH) activity"
"3563","GO:0004490",0,1,1,"methylglutaconyl-CoA hydratase activity"
"3568","GO:0004491",0,1,1,"methylmalonate-semialdehyde dehydrogenase (acylating) activity"
"3571","GO:0004492",0,1,1,"methylmalonyl-CoA decarboxylase activity"
"3575","GO:0004493",0,1,1,"methylmalonyl-CoA epimerase activity"
"3580","GO:0004494",0,1,1,"methylmalonyl-CoA mutase activity"
"3586","GO:0004496",0,1,1,"mevalonate kinase activity"
"3594","GO:0004497",0,63,1,"monooxygenase activity"
"3595","GO:0004499",0,6,1,"N,N-dimethylaniline monooxygenase activity"
"3617","GO:0004500",0,1,1,"dopamine beta-monooxygenase activity"
"3631","GO:0004502",0,1,1,"kynurenine 3-monooxygenase activity"
"3635","GO:0004504",0,1,1,"peptidylglycine monooxygenase activity"
"3647","GO:0004505",0,2,1,"phenylalanine 4-monooxygenase activity"
"3652","GO:0004506",0,1,1,"squalene monooxygenase activity"
"3659","GO:0004508",0,1,1,"steroid 17-alpha-monooxygenase activity"
"3671","GO:0004509",0,6,1,"steroid 21-monooxygenase activity"
"3676","GO:0004510",0,1,1,"tryptophan 5-monooxygenase activity"
"3681","GO:0004512",0,1,1,"inositol-3-phosphate synthase activity"
"3689","GO:0004513",0,1,1,"neolactotetraosylceramide alpha-2,3-sialyltransferase activity"
"3693","GO:0004514",0,3,1,"nicotinate-nucleotide diphosphorylase (carboxylating) activity"
"3701","GO:0004515",0,4,1,"nicotinate-nucleotide adenylyltransferase activity"
"3710","GO:0004516",0,3,1,"nicotinate phosphoribosyltransferase activity"
"3715","GO:0004517",0,1,1,"nitric-oxide synthase activity"
"3723","GO:0004518",0,156,1,"nuclease activity"
"3724","GO:0004519",0,94,1,"endonuclease activity"
"3725","GO:0004520",0,27,1,"endodeoxyribonuclease activity"
"3727","GO:0004521",0,43,1,"endoribonuclease activity"
"3728","GO:0004522",0,6,1,"pancreatic ribonuclease activity"
"3743","GO:0004523",0,4,1,"ribonuclease H activity"
"3760","GO:0004525",0,3,1,"ribonuclease III activity"
"3763","GO:0004526",0,17,1,"ribonuclease P activity"
"3765","GO:0004527",0,60,1,"exonuclease activity"
"3767","GO:0004528",0,5,1,"phosphodiesterase I activity"
"3782","GO:0004529",0,9,1,"exodeoxyribonuclease activity"
"3783","GO:0004530",0,1,1,"deoxyribonuclease I activity"
"3803","GO:0004531",0,1,1,"deoxyribonuclease II activity"
"3809","GO:0004532",0,19,1,"exoribonuclease activity"
"3810","GO:0004534",0,1,1,"5'-3' exoribonuclease activity"
"3811","GO:0004535",0,5,1,"poly(A)-specific ribonuclease activity"
"3814","GO:0004536",0,38,1,"deoxyribonuclease activity"
"3816","GO:0004540",0,66,1,"ribonuclease activity"
"3817","GO:0004549",0,21,1,"tRNA-specific ribonuclease activity"
"3818","GO:0004550",0,10,1,"nucleoside diphosphate kinase activity"
"3828","GO:0004551",0,7,1,"nucleotide diphosphatase activity"
"3831","GO:0004553",0,82,1,"hydrolase activity, hydrolyzing O-glycosyl compounds"
"3833","GO:0004555",0,1,1,"alpha,alpha-trehalase activity"
"3834","GO:0004556",0,5,1,"alpha-amylase activity"
"3839","GO:0004557",0,2,1,"alpha-galactosidase activity"
"3844","GO:0004558",0,4,1,"alpha-glucosidase activity"
"3858","GO:0004559",0,12,1,"alpha-mannosidase activity"
"3865","GO:0004560",0,2,1,"alpha-L-fucosidase activity"
"3867","GO:0004561",0,1,1,"alpha-N-acetylglucosaminidase activity"
"3873","GO:0004563",0,4,1,"beta-N-acetylhexosaminidase activity"
"3885","GO:0004565",0,4,1,"beta-galactosidase activity"
"3898","GO:0004566",0,3,1,"beta-glucuronidase activity"
"3903","GO:0004567",0,1,1,"beta-mannosidase activity"
"3909","GO:0004568",0,4,1,"chitinase activity"
"3914","GO:0004569",0,2,1,"glycoprotein endo-alpha-1,2-mannosidase activity"
