"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"198","ENSG00000021826","2",211126433,211126722,290,"+","08632",211129583,211252074,"upstream",-3150,2861,"NearestStart","CPS1",211129583,211252074
"199","ENSG00000022567","8",142306779,142308352,1574,"-","14675",142290052,142307855,"overlapStart",1076,497,"NearestStart","SLC45A4",142290052,142307855
"200","ENSG00000022567","8",142318556,142319230,675,"-","14676",142290052,142307855,"upstream",-10701,10701,"NearestStart","SLC45A4",142290052,142307855
"201","ENSG00000022567","8",142333850,142334352,503,"-","14677",142290052,142307855,"upstream",-25995,25995,"NearestStart","SLC45A4",142290052,142307855
"202","ENSG00000022567","8",142336331,142337358,1028,"-","14678",142290052,142307855,"upstream",-28476,28476,"NearestStart","SLC45A4",142290052,142307855
"203","ENSG00000022567","8",142337369,142337946,578,"-","14679",142290052,142307855,"upstream",-29514,29514,"NearestStart","SLC45A4",142290052,142307855
"204","ENSG00000022567","8",142343443,142343885,443,"-","14680",142290052,142307855,"upstream",-35588,35588,"NearestStart","SLC45A4",142290052,142307855
"205","ENSG00000023171","11",122829836,122830639,804,"+","02861",122901738,122998728,"upstream",-71902,71099,"NearestStart","GRAMD1B",122901738,122998728
"206","ENSG00000023171","11",122863190,122863442,253,"+","02862",122901738,122998728,"upstream",-38548,38296,"NearestStart","GRAMD1B",122901738,122998728
"207","ENSG00000023171","11",122881875,122882254,380,"+","02863",122901738,122998728,"upstream",-19863,19484,"NearestStart","GRAMD1B",122901738,122998728
"208","ENSG00000023171","11",122963925,122964429,505,"+","02864",122901738,122998728,"inside",62187,34299,"NearestStart","GRAMD1B",122901738,122998728
"209","ENSG00000023191","11",477846,478328,483,"-","02148",484513,497273,"downstream",19427,6185,"NearestStart","RNH1",484513,497273
"210","ENSG00000023287","8",53770367,53770886,520,"-","14273",53697569,53789579,"inside",19212,18693,"NearestStart","RB1CC1",53697569,53789579
"211","ENSG00000023287","8",53777931,53778239,309,"-","14274",53697569,53789579,"inside",11648,11340,"NearestStart","RB1CC1",53697569,53789579
"212","ENSG00000023445","11",101693117,101693688,572,"+","02761",101693404,101713658,"overlapStart",-287,284,"NearestStart","BIRC3",101693404,101713658
"213","ENSG00000023445","11",101696645,101697021,377,"+","02762",101693404,101713658,"inside",3241,3241,"NearestStart","BIRC3",101693404,101713658
"214","ENSG00000023697","12",15980952,15981396,445,"+","03039",16000968,16081581,"upstream",-20016,19572,"NearestStart","DERA",16000968,16081581
"215","ENSG00000023697","12",16074886,16075261,376,"+","03040",16000968,16081581,"inside",73918,6320,"NearestStart","DERA",16000968,16081581
"216","ENSG00000023839","10",101530510,101530801,292,"+","01966",101532493,101601571,"upstream",-1983,1692,"NearestStart","ABCC2",101532493,101601571
"217","ENSG00000023839","10",101532125,101532528,404,"+","01967",101532493,101601571,"overlapStart",-368,35,"NearestStart","ABCC2",101532493,101601571
"218","ENSG00000024422","19",52923880,52924406,527,"+","07493",52908502,52938202,"inside",15378,13796,"NearestStart","EHD2",52908502,52938202
"219","ENSG00000025293","20",33822967,33823805,839,"+","09149",33823337,34001702,"overlapStart",-370,370,"NearestStart","PHF20",33823337,34001702
"220","ENSG00000025423","12",55439544,55439817,274,"+","03286",55443375,55467841,"upstream",-3831,3558,"NearestStart","HSD17B6",55443375,55467841
"221","ENSG00000026297","6",167289887,167290314,428,"-","13052",167263003,167290669,"inside",782,355,"NearestStart","RNASET2",167263003,167290669
"222","ENSG00000026508","11",35008740,35009097,358,"+","02403",35116993,35210522,"upstream",-108253,107896,"NearestStart","CD44",35116993,35210522
"223","ENSG00000026508","11",35039661,35040010,350,"+","02404",35116993,35210522,"upstream",-77332,76983,"NearestStart","CD44",35116993,35210522
"224","ENSG00000026508","11",35066836,35067084,249,"+","02405",35116993,35210522,"upstream",-50157,49909,"NearestStart","CD44",35116993,35210522
"225","ENSG00000026508","11",35136772,35137066,295,"+","02406",35116993,35210522,"inside",19779,19779,"NearestStart","CD44",35116993,35210522
"226","ENSG00000026508","11",35146730,35147155,426,"+","02407",35116993,35210522,"inside",29737,29737,"NearestStart","CD44",35116993,35210522
"227","ENSG00000026559","20",49073726,49074115,390,"-","09335",49053601,49073082,"upstream",-644,644,"NearestStart","KCNG1",49053601,49073082
"228","ENSG00000026652","6",161644531,161644742,212,"-","13031",161471050,161615097,"upstream",-29434,29434,"NearestStart","AGPAT4",161471050,161615097
"229","ENSG00000026652","6",161747732,161747955,224,"-","13032",161471050,161615097,"upstream",-132635,132635,"NearestStart","AGPAT4",161471050,161615097
"230","ENSG00000027075","14",60863420,60863739,320,"+","04275",60858186,61087443,"inside",5234,5234,"NearestStart","PRKCH",60858186,61087443
"231","ENSG00000027075","14",61002583,61003121,539,"+","04276",60858186,61087443,"inside",144397,84322,"NearestStart","PRKCH",60858186,61087443
"232","ENSG00000027075","14",61003275,61003686,412,"+","04277",60858186,61087443,"inside",145089,83757,"NearestStart","PRKCH",60858186,61087443
"233","ENSG00000027075","14",61012854,61013709,856,"+","04278",60858186,61087443,"inside",154668,73734,"NearestStart","PRKCH",60858186,61087443
"234","ENSG00000027697","6",137604277,137604871,595,"-","12898",137560322,137582239,"upstream",-22038,22038,"NearestStart","IFNGR1",137560322,137582239
"235","ENSG00000027697","6",137620210,137620424,215,"-","12899",137560322,137582239,"upstream",-37971,37971,"NearestStart","IFNGR1",137560322,137582239
"236","ENSG00000027697","6",137624119,137624605,487,"-","12900",137560322,137582239,"upstream",-41880,41880,"NearestStart","IFNGR1",137560322,137582239
"237","ENSG00000028116","2",57962753,57963196,444,"+","07955",58127224,58240505,"upstream",-164471,164028,"NearestStart","VRK2",58127224,58240505
"238","ENSG00000028116","2",58046769,58047008,240,"+","07956",58127224,58240505,"upstream",-80455,80216,"NearestStart","VRK2",58127224,58240505
"239","ENSG00000028137","1",12171270,12171921,652,"+","00101",12149647,12191863,"inside",21623,19942,"NearestStart","TNFRSF1B",12149647,12191863
"240","ENSG00000029725","17",5125886,5126757,872,"+","05764",5126331,5227242,"overlapStart",-445,426,"NearestStart","RABEP1",5126331,5227242
"241","ENSG00000030066","11",47836097,47836708,612,"-","02440",47756246,47826633,"upstream",-9464,9464,"NearestStart","NUP160",47756246,47826633
"242","ENSG00000030066","11",47839902,47840260,359,"-","02441",47756246,47826633,"upstream",-13269,13269,"NearestStart","NUP160",47756246,47826633
"243","ENSG00000030066","11",47891011,47891381,371,"-","02442",47756246,47826633,"upstream",-64378,64378,"NearestStart","NUP160",47756246,47826633
"244","ENSG00000031698","1",109529491,109529729,239,"+","00648",109558063,109582308,"upstream",-28572,28334,"NearestStart","SARS",109558063,109582308
"245","ENSG00000032389","2",3269473,3270027,555,"-","07560",3171703,3360617,"inside",91144,90590,"NearestStart","TSSC1",3171703,3360617
"246","ENSG00000032514","10",50410509,50410884,376,"-","01632",50336715,50417078,"inside",6569,6194,"NearestStart","ERCC6",50336715,50417078
"247","ENSG00000033170","14",64884565,64884955,391,"+","04301",64947063,65279714,"upstream",-62498,62108,"NearestStart","FUT8",64947063,65279714
"248","ENSG00000033170","14",64885581,64885929,349,"+","04302",64947063,65279714,"upstream",-61482,61134,"NearestStart","FUT8",64947063,65279714
"249","ENSG00000033800","15",66034009,66034610,602,"+","04889",66133622,66267456,"upstream",-99613,99012,"NearestStart","PIAS1",66133622,66267456
"250","ENSG00000033800","15",66098605,66099273,669,"+","04890",66133622,66267456,"upstream",-35017,34349,"NearestStart","PIAS1",66133622,66267456
"251","ENSG00000033800","15",66101342,66101880,539,"+","04891",66133622,66267456,"upstream",-32280,31742,"NearestStart","PIAS1",66133622,66267456
"252","ENSG00000033800","15",66121560,66122371,812,"+","04892",66133622,66267456,"upstream",-12062,11251,"NearestStart","PIAS1",66133622,66267456
"253","ENSG00000034063","19",4884489,4884859,371,"+","07185",4860510,4913162,"inside",23979,23979,"NearestStart","UHRF1",4860510,4913162
"254","ENSG00000034063","19",4885515,4885897,383,"+","07186",4860510,4913162,"inside",25005,25005,"NearestStart","UHRF1",4860510,4913162
"255","ENSG00000034239","8",49703625,49704093,469,"-","14266",49798533,49810344,"downstream",106719,94440,"NearestStart","EFCAB1",49798533,49810344
"256","ENSG00000034239","8",49771281,49771738,458,"-","14267",49798533,49810344,"downstream",39063,26795,"NearestStart","EFCAB1",49798533,49810344
"257","ENSG00000034239","8",49863828,49864187,360,"-","14268",49798533,49810344,"upstream",-53484,53484,"NearestStart","EFCAB1",49798533,49810344
"258","ENSG00000034239","8",49889439,49889726,288,"-","14269",49798533,49810344,"upstream",-79095,79095,"NearestStart","EFCAB1",49798533,49810344
"259","ENSG00000034510","2",84985295,84986710,1416,"+","08062",84986274,84987310,"overlapStart",-979,436,"NearestStart","TMSB10",84986274,84987310
"260","ENSG00000034677","8",101410482,101410755,274,"-","14419",101338464,101391503,"upstream",-18979,18979,"NearestStart","RNF19A",101338464,101391503
"261","ENSG00000034971","1",169873715,169874042,328,"-","00855",169871182,169888434,"inside",14719,2533,"NearestStart","MYOC",169871182,169888434
"262","ENSG00000035403","10",75485779,75486694,916,"+","01770",75427878,75549916,"inside",57901,57901,"NearestStart","VCL",75427878,75549916
"263","ENSG00000035403","10",75502359,75502707,349,"+","01771",75427878,75549916,"inside",74481,47209,"NearestStart","VCL",75427878,75549916
"264","ENSG00000035664","15",62083856,62084198,343,"-","04849",61986288,62125574,"inside",41718,41376,"NearestStart","DAPK2",61986288,62125574
"265","ENSG00000035862","17",74443568,74444038,471,"-","06683",74360658,74433067,"upstream",-10501,10501,"NearestStart","TIMP2",74360658,74433067
"266","ENSG00000036448","8",2062689,2062950,262,"+","13941",1980565,2080779,"inside",82124,17829,"NearestStart","MYOM2",1980565,2080779
"267","ENSG00000036448","8",2068237,2068557,321,"+","13942",1980565,2080779,"inside",87672,12222,"NearestStart","MYOM2",1980565,2080779
"268","ENSG00000036672","11",118743547,118744031,485,"-","02832",118732163,118757575,"inside",14028,11384,"NearestStart","USP2",118732163,118757575
"269","ENSG00000036672","11",118744635,118744977,343,"-","02833",118732163,118757575,"inside",12940,12472,"NearestStart","USP2",118732163,118757575
"270","ENSG00000036828","3",123402726,123402928,203,"+","10404",123455485,123488032,"upstream",-52759,52557,"NearestStart","CASR",123455485,123488032
"271","ENSG00000037280","5",180046476,180046770,295,"-","12291",179961112,180009206,"upstream",-37270,37270,"NearestStart","FLT4",179961112,180009206
"272","ENSG00000038102","5",73184301,73184638,338,"+","11746",73215339,73272768,"upstream",-31038,30701,"NearestStart","",73215339,73272768
"273","ENSG00000038219","4",13250898,13251253,356,"-","10911",13179464,13238426,"upstream",-12472,12472,"NearestStart","BOD1L",13179464,13238426
"274","ENSG00000038219","4",13518050,13518571,522,"-","10912",13179464,13238426,"upstream",-279624,279624,"NearestStart","BOD1L",13179464,13238426
"275","ENSG00000038219","4",13531634,13531987,354,"-","10913",13179464,13238426,"upstream",-293208,293208,"NearestStart","BOD1L",13179464,13238426
"276","ENSG00000038219","4",13722400,13722701,302,"-","10914",13179464,13238426,"upstream",-483974,483974,"NearestStart","BOD1L",13179464,13238426
"277","ENSG00000038382","5",14214282,14214551,270,"+","11464",14196829,14563310,"inside",17453,17453,"NearestStart","TRIO",14196829,14563310
"278","ENSG00000038382","5",14236636,14237045,410,"+","11465",14196829,14563310,"inside",39807,39807,"NearestStart","TRIO",14196829,14563310
"279","ENSG00000038382","5",14258068,14258426,359,"+","11466",14196829,14563310,"inside",61239,61239,"NearestStart","TRIO",14196829,14563310
"280","ENSG00000038382","5",14314186,14314644,459,"+","11467",14196829,14563310,"inside",117357,117357,"NearestStart","TRIO",14196829,14563310
"281","ENSG00000038382","5",14321317,14321805,489,"+","11468",14196829,14563310,"inside",124488,124488,"NearestStart","TRIO",14196829,14563310
"282","ENSG00000038382","5",14325307,14325635,329,"+","11469",14196829,14563310,"inside",128478,128478,"NearestStart","TRIO",14196829,14563310
"283","ENSG00000038382","5",14358134,14358489,356,"+","11470",14196829,14563310,"inside",161305,161305,"NearestStart","TRIO",14196829,14563310
"284","ENSG00000038427","5",82847630,82847835,206,"+","11805",82803339,82912737,"inside",44291,44291,"NearestStart","VCAN",82803339,82912737
"285","ENSG00000038532","16",10948500,10948842,343,"+","05246",10945846,11183547,"inside",2654,2654,"NearestStart","CLEC16A",10945846,11183547
"286","ENSG00000038532","16",11012171,11012567,397,"+","05247",10945846,11183547,"inside",66325,66325,"NearestStart","CLEC16A",10945846,11183547
"287","ENSG00000038532","16",11017914,11019013,1100,"+","05248",10945846,11183547,"inside",72068,72068,"NearestStart","CLEC16A",10945846,11183547
"288","ENSG00000039068","16",67298985,67299514,530,"+","05524",67328696,67426943,"upstream",-29711,29182,"NearestStart","CDH1",67328696,67426943
"289","ENSG00000039068","16",67306824,67307350,527,"+","05525",67328696,67426943,"upstream",-21872,21346,"NearestStart","CDH1",67328696,67426943
"290","ENSG00000039139","5",14061808,14062662,855,"-","11459",13745039,13997589,"upstream",-64219,64219,"NearestStart","DNAH5",13745039,13997589
"291","ENSG00000039139","5",14064537,14065065,529,"-","11460",13745039,13997589,"upstream",-66948,66948,"NearestStart","DNAH5",13745039,13997589
"292","ENSG00000039139","5",14089688,14089986,299,"-","11461",13745039,13997589,"upstream",-92099,92099,"NearestStart","DNAH5",13745039,13997589
"293","ENSG00000039139","5",14090552,14090827,276,"-","11462",13745039,13997589,"upstream",-92963,92963,"NearestStart","DNAH5",13745039,13997589
"294","ENSG00000039139","5",14091402,14091864,463,"-","11463",13745039,13997589,"upstream",-93813,93813,"NearestStart","DNAH5",13745039,13997589
"295","ENSG00000039560","5",34722622,34723003,382,"+","11537",34692275,34868473,"inside",30347,30347,"NearestStart","RAI14",34692275,34868473
"296","ENSG00000039650","19",55057397,55058586,1190,"-","07517",55056274,55062630,"inside",5233,1123,"NearestStart","PNKP",55056274,55062630
"297","ENSG00000039987","19",12721837,12722634,798,"+","07247",12724407,12730269,"upstream",-2570,1773,"NearestStart","BEST2",12724407,12730269
"298","ENSG00000040199","16",70300527,70300769,243,"-","05547",70232304,70306205,"inside",5678,5436,"NearestStart","PHLPPL",70232304,70306205
"299","ENSG00000041353","18",50583487,50583816,330,"+","06992",50646706,50708124,"upstream",-63219,62890,"NearestStart","RAB27B",50646706,50708124
"300","ENSG00000041353","18",50594538,50594926,389,"+","06993",50646706,50708124,"upstream",-52168,51780,"NearestStart","RAB27B",50646706,50708124
"301","ENSG00000041353","18",50595376,50595765,390,"+","06994",50646706,50708124,"upstream",-51330,50941,"NearestStart","RAB27B",50646706,50708124
"302","ENSG00000041353","18",50641403,50641941,539,"+","06995",50646706,50708124,"upstream",-5303,4765,"NearestStart","RAB27B",50646706,50708124
"303","ENSG00000041515","13",108155430,108155752,323,"+","04044",108046501,108658356,"inside",108929,108929,"NearestStart","MYO16",108046501,108658356
"304","ENSG00000042062","20",48711327,48712006,680,"-","09325",48636052,48741472,"inside",30145,29466,"NearestStart","FAM65C",48636052,48741472
"305","ENSG00000042062","20",48720426,48720782,357,"-","09326",48636052,48741472,"inside",21046,20690,"NearestStart","FAM65C",48636052,48741472
"306","ENSG00000042304","2",228150546,228150814,269,"-","08770",228183051,228206280,"downstream",55734,32237,"NearestStart","C2orf83",228183051,228206280
"307","ENSG00000042304","2",228226425,228226758,334,"-","08771",228183051,228206280,"upstream",-20145,20145,"NearestStart","C2orf83",228183051,228206280
"308","ENSG00000042304","2",228228460,228228714,255,"-","08772",228183051,228206280,"upstream",-22180,22180,"NearestStart","C2orf83",228183051,228206280
"309","ENSG00000042304","2",228230150,228230586,437,"-","08773",228183051,228206280,"upstream",-23870,23870,"NearestStart","C2orf83",228183051,228206280
