"","category","numDEInCat","numInCat","padj","Term"
"18899","GO:0046850",1,24,0.661308182660912,"regulation of bone remodeling"
"4088","GO:0006821",1,25,0.661591078177479,"chloride transport"
"18989","GO:0046903",3,720,0.661591078177479,"secretion"
"4184","GO:0006904",1,27,0.662442634277977,"vesicle docking involved in exocytosis"
"20076","GO:0050732",1,26,0.666662013681685,"negative regulation of peptidyl-tyrosine phosphorylation"
"933","GO:0001954",1,25,0.674809258111296,"positive regulation of cell-matrix adhesion"
"542","GO:0001659",1,27,0.678673741456508,"temperature homeostasis"
"16775","GO:0045600",1,27,0.678673741456508,"positive regulation of fat cell differentiation"
"9399","GO:0030858",1,25,0.680172185844984,"positive regulation of epithelial cell differentiation"
"3612","GO:0006631",2,288,0.681553252929288,"fatty acid metabolic process"
"18762","GO:0046676",1,26,0.681553252929288,"negative regulation of insulin secretion"
"21744","GO:0051496",1,26,0.684671404024603,"positive regulation of stress fiber assembly"
"2477","GO:0005975",3,750,0.688472039985788,"carbohydrate metabolic process"
"10555","GO:0032371",1,29,0.688472039985788,"regulation of sterol transport"
"10565","GO:0032374",1,29,0.688472039985788,"regulation of cholesterol transport"
"2454","GO:0003401",1,26,0.689683902052665,"axis elongation"
"2644","GO:0006066",2,288,0.689683902052665,"alcohol metabolic process"
"5310","GO:0009069",1,29,0.689683902052665,"serine family amino acid metabolic process"
"14285","GO:0042503",1,28,0.689683902052665,"tyrosine phosphorylation of Stat3 protein"
"19281","GO:0048278",1,29,0.689683902052665,"vesicle docking"
"4498","GO:0007154",8,4419,0.696321742179279,"cell communication"
"8908","GO:0030219",1,29,0.697771711018396,"megakaryocyte differentiation"
"8927","GO:0030262",1,30,0.697771711018396,"apoptotic nuclear changes"
"604","GO:0001736",1,27,0.702181964104785,"establishment of planar polarity"
"4518","GO:0007164",1,27,0.702181964104785,"establishment of tissue polarity"
"11337","GO:0032855",1,27,0.702181964104785,"positive regulation of Rac GTPase activity"
"18642","GO:0046626",1,27,0.702181964104785,"regulation of insulin receptor signaling pathway"
"1945","GO:0002762",1,30,0.712488406473752,"negative regulation of myeloid leukocyte differentiation"
"2674","GO:0006090",1,31,0.712488406473752,"pyruvate metabolic process"
"4996","GO:0008038",1,28,0.712488406473752,"neuron recognition"
"19808","GO:0048856",7,3565,0.712488406473752,"anatomical structure development"
"20273","GO:0050848",1,32,0.712488406473752,"regulation of calcium-mediated signaling"
"23407","GO:0060740",1,28,0.712488406473752,"prostate gland epithelium morphogenesis"
"22285","GO:0051893",1,26,0.715583867762389,"regulation of focal adhesion assembly"
"25720","GO:0090109",1,26,0.715583867762389,"regulation of cell-substrate junction assembly"
"4783","GO:0007275",7,3582,0.716753156122693,"multicellular organismal development"
"20200","GO:0050793",4,1343,0.716753156122693,"regulation of developmental process"
"22832","GO:0060071",1,28,0.716753156122693,"Wnt receptor signaling pathway, planar cell polarity pathway"
"25757","GO:0090175",1,28,0.716753156122693,"regulation of establishment of planar polarity"
"16972","GO:0045668",1,30,0.725225725362472,"negative regulation of osteoblast differentiation"
"10360","GO:0032233",1,30,0.725657114161064,"positive regulation of actin filament bundle assembly"
"23245","GO:0060512",1,30,0.730189824354031,"prostate gland morphogenesis"
"2235","GO:0003001",2,298,0.735248065776057,"generation of a signal involved in cell-cell signaling"
"8694","GO:0023061",2,298,0.735248065776057,"signal release"
"10262","GO:0032104",1,31,0.735248065776057,"regulation of response to extracellular stimulus"
"10272","GO:0032107",1,31,0.735248065776057,"regulation of response to nutrient levels"
"897","GO:0001932",3,776,0.736904619260275,"regulation of protein phosphorylation"
"1746","GO:0002694",2,315,0.736904619260275,"regulation of leukocyte activation"
"4272","GO:0006953",1,34,0.736904619260275,"acute-phase response"
"19625","GO:0048666",3,737,0.736904619260275,"neuron development"
"5073","GO:0008283",4,1411,0.744608512489079,"cell proliferation"
"7785","GO:0019221",2,316,0.744608512489079,"cytokine-mediated signaling pathway"
"5182","GO:0008593",1,33,0.746334687428822,"regulation of Notch signaling pathway"
"1496","GO:0002521",2,311,0.748768263981175,"leukocyte differentiation"
"14322","GO:0042531",1,34,0.748768263981175,"positive regulation of tyrosine phosphorylation of STAT protein"
"12130","GO:0034103",1,33,0.760482814908671,"regulation of tissue remodeling"
"1221","GO:0002244",1,34,0.766446336409271,"hematopoietic progenitor cell differentiation"
"1696","GO:0002682",3,824,0.766446336409271,"regulation of immune system process"
"4050","GO:0006807",9,5607,0.766446336409271,"nitrogen compound metabolic process"
"9067","GO:0030514",1,33,0.766446336409271,"negative regulation of BMP signaling pathway"
"23712","GO:0061383",1,33,0.766446336409271,"trabecula morphogenesis"
"11401","GO:0032890",1,36,0.767615427015016,"regulation of organic acid transport"
"16981","GO:0045670",1,36,0.773193916710889,"regulation of osteoclast differentiation"
"24749","GO:0071479",1,34,0.773653676947125,"cellular response to ionizing radiation"
"21126","GO:0051241",2,327,0.776158576315157,"negative regulation of multicellular organismal process"
"24231","GO:0070542",1,36,0.776352241279675,"response to fatty acid"
"8623","GO:0022406",1,36,0.780954659585115,"membrane docking"
"26223","GO:1900076",1,34,0.786057847943684,"regulation of cellular response to insulin stimulus"
"12564","GO:0035019",1,35,0.788959184296575,"somatic stem cell maintenance"
"19420","GO:0048513",5,2131,0.800109685804223,"organ development"
"5045","GO:0008206",1,39,0.813178062677333,"bile acid metabolic process"
"6202","GO:0009987",15,12098,0.817158331278876,"cellular process"
"6588","GO:0010817",2,335,0.817158331278876,"regulation of hormone levels"
"7791","GO:0019229",1,38,0.817158331278876,"regulation of vasoconstriction"
"14289","GO:0042509",1,39,0.817158331278876,"regulation of tyrosine phosphorylation of STAT protein"
"605","GO:0001738",1,35,0.817731687969703,"morphogenesis of a polarized epithelium"
"4504","GO:0007159",1,38,0.817731687969703,"leukocyte cell-cell adhesion"
"13940","GO:0042325",3,829,0.817731687969703,"regulation of phosphorylation"
"19584","GO:0048639",1,37,0.817731687969703,"positive regulation of developmental growth"
"28324","GO:1901888",1,34,0.823950831712296,"regulation of cell junction assembly"
"10252","GO:0032101",2,346,0.828373125105222,"regulation of response to external stimulus"
"24943","GO:0071695",1,36,0.828373125105222,"anatomical structure maturation"
"19764","GO:0048806",1,39,0.828378135074354,"genitalia development"
"12901","GO:0035567",1,37,0.830094587831706,"non-canonical Wnt receptor signaling pathway"
"24660","GO:0071347",1,41,0.830094587831706,"cellular response to interleukin-1"
"20231","GO:0050810",1,40,0.835365167292916,"regulation of steroid biosynthetic process"
"24702","GO:0071417",2,333,0.849245761366362,"cellular response to organic nitrogen"
"12133","GO:0034109",1,41,0.849752325177529,"homotypic cell-cell adhesion"
"15691","GO:0044087",2,340,0.849752325177529,"regulation of cellular component biogenesis"
"18421","GO:0046427",1,42,0.849752325177529,"positive regulation of JAK-STAT cascade"
"28021","GO:1901615",2,353,0.849752325177529,"organic hydroxy compound metabolic process"
"21727","GO:0051492",1,38,0.852407843164968,"regulation of stress fiber assembly"
"24684","GO:0071383",1,41,0.854052083539171,"cellular response to steroid hormone stimulus"
"6512","GO:0010717",1,39,0.856807370487358,"regulation of epithelial to mesenchymal transition"
"3753","GO:0006695",1,43,0.857205527009014,"cholesterol biosynthetic process"
"4519","GO:0007165",7,3857,0.857205527009014,"signal transduction"
"4527","GO:0007167",3,838,0.857273201684883,"enzyme linked receptor protein signaling pathway"
"11349","GO:0032870",2,343,0.860505462832333,"cellular response to hormone stimulus"
"4765","GO:0007260",1,44,0.862798397906092,"tyrosine phosphorylation of STAT protein"
"11748","GO:0033143",1,42,0.862798397906092,"regulation of intracellular steroid hormone receptor signaling pathway"
"16962","GO:0045665",1,41,0.862798397906092,"negative regulation of neuron differentiation"
"15688","GO:0044070",1,44,0.863411642041256,"regulation of anion transport"
"28004","GO:1901576",8,4841,0.863411642041256,"organic substance biosynthetic process"
"4420","GO:0007050",2,367,0.874856244140776,"cell cycle arrest"
"25087","GO:0071900",2,357,0.874856244140776,"regulation of protein serine/threonine kinase activity"
"4854","GO:0007411",2,332,0.877784882712282,"axon guidance"
"22406","GO:0051952",1,47,0.883619222382303,"regulation of amine transport"
"8642","GO:0022600",1,45,0.887844765606635,"digestive system process"
"64","GO:0000080",1,46,0.889291109965673,"G1 phase of mitotic cell cycle"
"453","GO:0001501",2,362,0.890386705860219,"skeletal system development"
"23377","GO:0060688",1,44,0.891633122304515,"regulation of morphogenesis of a branching structure"
"7908","GO:0019362",1,49,0.89381088473493,"pyridine nucleotide metabolic process"
"18525","GO:0046496",1,49,0.89381088473493,"nicotinamide nucleotide metabolic process"
"5279","GO:0009058",8,4906,0.902820939902997,"biosynthetic process"
"10354","GO:0032231",1,43,0.903557715712351,"regulation of actin filament bundle assembly"
"21348","GO:0051318",1,48,0.907541954402804,"G1 phase"
"28154","GO:1901701",2,370,0.907541954402804,"cellular response to oxygen-containing compound"
"28152","GO:1901699",2,358,0.90838170724569,"cellular response to nitrogen compound"
"5171","GO:0008589",1,44,0.914783429035586,"regulation of smoothened signaling pathway"
"9381","GO:0030850",1,45,0.915225036253839,"prostate gland development"
"7309","GO:0016126",1,49,0.91660225293152,"sterol biosynthetic process"
"15550","GO:0043588",1,46,0.917417979618038,"skin development"
"20431","GO:0050886",1,48,0.917613340412422,"endocrine process"
"24616","GO:0071300",1,46,0.928831796321505,"cellular response to retinoic acid"
"1674","GO:0002673",1,51,0.935914519355037,"regulation of acute inflammatory response"
"23582","GO:0061035",1,49,0.940200677016329,"regulation of cartilage development"
"8960","GO:0030316",1,49,0.94127799119039,"osteoclast differentiation"
"12696","GO:0035249",1,47,0.94127799119039,"synaptic transmission, glutamatergic"
"13919","GO:0042310",1,49,0.94127799119039,"vasoconstriction"
"14978","GO:0043149",1,46,0.94127799119039,"stress fiber assembly"
"19134","GO:0048041",1,43,0.94127799119039,"focal adhesion assembly"
"24641","GO:0071326",1,49,0.943372282540239,"cellular response to monosaccharide stimulus"
"24405","GO:0070887",4,1599,0.943863928181636,"cellular response to chemical stimulus"
"25426","GO:0072524",1,54,0.949908650518722,"pyridine-containing compound metabolic process"
"19490","GO:0048546",1,48,0.950096875789252,"digestive tract morphogenesis"
"26054","GO:0097306",1,49,0.950096875789252,"cellular response to alcohol"
"4056","GO:0006810",6,3176,0.95545336648043,"transport"
"8566","GO:0021954",1,47,0.95545336648043,"central nervous system neuron development"
"25814","GO:0090263",1,48,0.95545336648043,"positive regulation of canonical Wnt receptor signaling pathway"
"20739","GO:0051049",3,934,0.95629756384089,"regulation of transport"
"2578","GO:0006027",1,53,0.968049220113865,"glycosaminoglycan catabolic process"
"389","GO:0000902",3,894,0.97315671997535,"cell morphogenesis"
"15081","GO:0043271",1,52,0.973405707744325,"negative regulation of ion transport"
"16758","GO:0045596",2,393,0.973405707744325,"negative regulation of cell differentiation"
"609","GO:0001756",1,51,0.990287131848571,"somitogenesis"
"2682","GO:0006096",1,57,0.991467919475057,"glycolysis"
"3844","GO:0006733",1,59,0.991467919475057,"oxidoreduction coenzyme metabolic process"
"4499","GO:0007155",3,915,0.991467919475057,"cell adhesion"
"5062","GO:0008219",4,1657,0.991467919475057,"cell death"
"7375","GO:0016265",4,1659,0.991467919475057,"death"
"7386","GO:0016337",2,383,0.991467919475057,"cell-cell adhesion"
"8654","GO:0022610",3,917,0.991467919475057,"biological adhesion"
"10761","GO:0032502",7,4046,0.991467919475057,"developmental process"
"18898","GO:0046849",1,53,0.991467919475057,"bone remodeling"
"21106","GO:0051234",6,3227,0.991467919475057,"establishment of localization"
"1","GO:0000002",0,17,1,"mitochondrial genome maintenance"
"2","GO:0000003",3,1477,1,"reproduction"
"5","GO:0000012",0,6,1,"single strand break repair"
"6","GO:0000018",0,39,1,"regulation of DNA recombination"
"7","GO:0000019",0,4,1,"regulation of mitotic recombination"
"8","GO:0000022",0,2,1,"mitotic spindle elongation"
"9","GO:0000023",0,1,1,"maltose metabolic process"
"12","GO:0000028",0,8,1,"ribosomal small subunit assembly"
"14","GO:0000038",0,25,1,"very long-chain fatty acid metabolic process"
"17","GO:0000041",0,82,1,"transition metal ion transport"
"18","GO:0000042",0,15,1,"protein targeting to Golgi"
"19","GO:0000045",0,26,1,"autophagic vacuole assembly"
"23","GO:0000046",0,1,1,"autophagic vacuole fusion"
"26","GO:0000050",0,10,1,"urea cycle"
"31","GO:0000052",0,10,1,"citrulline metabolic process"
"32","GO:0000054",0,2,1,"ribosomal subunit export from nucleus"
"37","GO:0000056",0,1,1,"ribosomal small subunit export from nucleus"
"44","GO:0000059",0,2,1,"protein import into nucleus, docking"
"49","GO:0000060",0,36,1,"protein import into nucleus, translocation"
"55","GO:0000066",0,1,1,"mitochondrial ornithine transport"
"56","GO:0000070",0,50,1,"mitotic sister chromatid segregation"
"59","GO:0000072",0,1,1,"M phase specific microtubule process"
"60","GO:0000075",1,244,1,"cell cycle checkpoint"
"61","GO:0000076",0,11,1,"DNA replication checkpoint"
"62","GO:0000077",0,133,1,"DNA damage checkpoint"
"63","GO:0000079",1,84,1,"regulation of cyclin-dependent protein kinase activity"
"65","GO:0000082",1,195,1,"G1/S transition of mitotic cell cycle"
"66","GO:0000083",0,23,1,"regulation of transcription involved in G1/S phase of mitotic cell cycle"
"69","GO:0000084",0,139,1,"S phase of mitotic cell cycle"
"70","GO:0000085",0,11,1,"G2 phase of mitotic cell cycle"
"71","GO:0000086",1,147,1,"G2/M transition of mitotic cell cycle"
