"","age","animal.Alive","animal.Background","animal.Cause_of_Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.time","experiment.fasting_time","animal.Death","Dexamethasone","Treatment"
"150",175,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24582,"2180,2140,1890,2030,1760",NA,NA,NA,TRUE,"Dexamethasone"
"151",182,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25445,"10100",NA,NA,NA,TRUE,"Dexamethasone"
"152",182,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Lean Mass","2015-02-09","fed",25469,"21340",NA,NA,NA,TRUE,"Dexamethasone"
"153",182,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Body Weight","2015-02-09","fed",25493,"32400",NA,NA,NA,TRUE,"Dexamethasone"
"154",184,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25771,"105,138,91,91,83,85,101,99,104","14:30:00",6,NA,TRUE,"Dexamethasone"
"155",189,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26055,"10760","16:00:00",NA,NA,TRUE,"Dexamethasone"
"156",189,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Lean Mass","2015-02-16","fed",26056,"21880","16:00:00",NA,NA,TRUE,"Dexamethasone"
"157",189,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Body Weight","2015-02-16","fed",26057,"34000","16:00:00",NA,NA,TRUE,"Dexamethasone"
"158",189,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26088,"1610,1910,2030,1740,1760","16:00:00",NA,NA,TRUE,"Dexamethasone"
"159",196,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Body Weight","2015-02-23","fed",26685,"31600","16:00:00",NA,NA,TRUE,"Dexamethasone"
"160",196,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26759,"9850","16:00:00",NA,NA,TRUE,"Dexamethasone"
"161",196,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Lean Mass","2015-02-23","fed",26761,"20850","16:00:00",NA,NA,TRUE,"Dexamethasone"
"162",196,TRUE,"C57BL/6J","","M","+/+",1767,197,7000,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26805,"2320,2140,2360,2180,1860","16:00:00",NA,NA,TRUE,"Dexamethasone"
"163",71,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-10-21","fed",15861,"22600",NA,NA,NA,FALSE,"Water"
"164",71,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15862,"1010",NA,NA,NA,FALSE,"Water"
"165",71,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-10-21","fed",15863,"21200",NA,NA,NA,FALSE,"Water"
"166",67,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-10-17","fed",15961,"24130",NA,NA,NA,FALSE,"Water"
"167",67,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15962,"1740",NA,NA,NA,FALSE,"Water"
"168",67,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-10-17","fed",15963,"21800",NA,NA,NA,FALSE,"Water"
"169",70,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-10-20","fed",16009,"24200",NA,NA,NA,FALSE,"Water"
"170",70,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16010,"1170",NA,NA,NA,FALSE,"Water"
"171",70,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-10-20","fed",16011,"22340",NA,NA,NA,FALSE,"Water"
"172",85,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-11-04","fed",16984,"26300",NA,NA,NA,FALSE,"Water"
"173",85,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16985,"2690",NA,NA,NA,FALSE,"Water"
"174",85,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-11-04","fed",16986,"22760",NA,NA,NA,FALSE,"Water"
"175",99,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-11-18","fed",18652,"28800",NA,NA,NA,FALSE,"Water"
"176",99,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18653,"3550",NA,NA,NA,FALSE,"Water"
"177",99,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-11-18","fed",18654,"24510",NA,NA,NA,FALSE,"Water"
"178",115,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-12-04","fed",19665,"32700",NA,NA,NA,FALSE,"Water"
"179",115,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19666,"5550",NA,NA,NA,FALSE,"Water"
"180",115,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-12-04","fed",19667,"26280",NA,NA,NA,FALSE,"Water"
"181",127,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-12-16","fed",20836,"32700",NA,NA,NA,FALSE,"Water"
"182",127,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20837,"6010",NA,NA,NA,FALSE,"Water"
"183",127,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-12-16","fed",20838,"26110",NA,NA,NA,FALSE,"Water"
"184",141,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2014-12-30","fed",21240,"36700",NA,NA,NA,FALSE,"Water"
"185",141,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21241,"8900",NA,NA,NA,FALSE,"Water"
"186",141,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2014-12-30","fed",21242,"26980",NA,NA,NA,FALSE,"Water"
"187",155,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-01-13","fed",22802,"39000",NA,NA,NA,FALSE,"Water"
"188",155,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22803,"12060",NA,NA,NA,FALSE,"Water"
"189",155,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-01-13","fed",22804,"26200",NA,NA,NA,FALSE,"Water"
"190",158,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-01-16","fed",23184,"40900",NA,NA,NA,FALSE,"Water"
"191",158,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23208,"13290",NA,NA,NA,FALSE,"Water"
"192",158,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-01-16","fed",23232,"26820",NA,NA,NA,FALSE,"Water"
"193",161,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-01-19","fed",23379,"36800","16:30:00",NA,NA,FALSE,"Water"
"194",161,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23586,"10180","16:30:00",NA,NA,FALSE,"Water"
"195",161,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-01-19","fed",23587,"25970","16:30:00",NA,NA,FALSE,"Water"
"196",168,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-01-26","fed",23773,"37030",NA,NA,NA,FALSE,"Water"
"197",168,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23798,"8870",NA,NA,NA,FALSE,"Water"
"198",168,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-01-26","fed",23822,"27210",NA,NA,NA,FALSE,"Water"
"199",161,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23857,"2250,2520,2330,2540,2650","16:30:00",NA,NA,FALSE,"Water"
"200",168,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23867,"2060,2850,3090,3030,2760",NA,NA,NA,FALSE,"Water"
"201",175,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-02-02","fed",24512,"36900",NA,NA,NA,FALSE,"Water"
"202",175,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24524,"12840",NA,NA,NA,FALSE,"Water"
"203",175,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-02-02","fed",24548,"23220",NA,NA,NA,FALSE,"Water"
"204",175,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24572,"2150,1660,1520,2450,1350",NA,NA,NA,FALSE,"Water"
"205",182,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25449,"11220",NA,NA,NA,FALSE,"Water"
"206",182,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-02-09","fed",25473,"27950",NA,NA,NA,FALSE,"Water"
"207",182,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-02-09","fed",25497,"39600",NA,NA,NA,FALSE,"Water"
"208",184,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25750,"232,98,56,30,29,20,20","14:30:00",6,NA,FALSE,"Water"
"209",189,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26026,"11440","16:00:00",NA,NA,FALSE,"Water"
"210",189,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-02-16","fed",26027,"27990","16:00:00",NA,NA,FALSE,"Water"
"211",189,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-02-16","fed",26028,"40100","16:00:00",NA,NA,FALSE,"Water"
"212",189,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26078,"2540,2810,2750,3330,3160","16:00:00",NA,NA,FALSE,"Water"
"213",196,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Body Weight","2015-02-23","fed",26698,"41200","16:00:00",NA,NA,FALSE,"Water"
"214",196,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26773,"12590","16:00:00",NA,NA,FALSE,"Water"
"215",196,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Lean Mass","2015-02-23","fed",26774,"28020","16:00:00",NA,NA,FALSE,"Water"
"216",196,TRUE,"C57BL/6J","","M","+/+",1768,197,7001,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26813,"2400,2850,3100,2910,2780","16:00:00",NA,NA,FALSE,"Water"
"217",71,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-10-21","fed",15864,"22800",NA,NA,NA,FALSE,"Water"
"218",71,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15865,"0700",NA,NA,NA,FALSE,"Water"
"219",71,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-10-21","fed",15866,"21470",NA,NA,NA,FALSE,"Water"
"220",67,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-10-17","fed",15964,"24030",NA,NA,NA,FALSE,"Water"
"221",67,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15965,"1380",NA,NA,NA,FALSE,"Water"
"222",67,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15966,"22200",NA,NA,NA,FALSE,"Water"
"223",70,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-10-20","fed",16012,"24700",NA,NA,NA,FALSE,"Water"
"224",70,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16013,"1290",NA,NA,NA,FALSE,"Water"
"225",70,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-10-20","fed",16014,"22700",NA,NA,NA,FALSE,"Water"
"226",85,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-11-04","fed",16987,"27300",NA,NA,NA,FALSE,"Water"
"227",85,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16988,"2340",NA,NA,NA,FALSE,"Water"
"228",85,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-11-04","fed",16989,"24280",NA,NA,NA,FALSE,"Water"
"229",99,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-11-18","fed",18655,"29200",NA,NA,NA,FALSE,"Water"
"230",99,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18656,"2680",NA,NA,NA,FALSE,"Water"
"231",99,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-11-18","fed",18657,"25790",NA,NA,NA,FALSE,"Water"
"232",115,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-12-04","fed",19668,"32300",NA,NA,NA,FALSE,"Water"
"233",115,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19669,"4390",NA,NA,NA,FALSE,"Water"
"234",115,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-12-04","fed",19670,"26540",NA,NA,NA,FALSE,"Water"
"235",127,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-12-16","fed",20839,"32100",NA,NA,NA,FALSE,"Water"
"236",127,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20840,"4860",NA,NA,NA,FALSE,"Water"
"237",127,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-12-16","fed",20841,"26550",NA,NA,NA,FALSE,"Water"
"238",141,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2014-12-30","fed",21243,"35100",NA,NA,NA,FALSE,"Water"
"239",141,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21244,"7250",NA,NA,NA,FALSE,"Water"
"240",141,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2014-12-30","fed",21245,"27080",NA,NA,NA,FALSE,"Water"
"241",155,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-01-13","fed",22805,"37000",NA,NA,NA,FALSE,"Water"
"242",155,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22806,"9950",NA,NA,NA,FALSE,"Water"
"243",155,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-01-13","fed",22807,"26540",NA,NA,NA,FALSE,"Water"
"244",158,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-01-16","fed",23185,"39800",NA,NA,NA,FALSE,"Water"
"245",158,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23209,"11380",NA,NA,NA,FALSE,"Water"
"246",158,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-01-16","fed",23233,"27570",NA,NA,NA,FALSE,"Water"
"247",161,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-01-19","fed",23380,"35900","16:30:00",NA,NA,FALSE,"Water"
"248",161,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23588,"8560","16:30:00",NA,NA,FALSE,"Water"
"249",161,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-01-19","fed",23589,"25870","16:30:00",NA,NA,FALSE,"Water"
"250",168,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-01-26","fed",23774,"34700",NA,NA,NA,FALSE,"Water"
"251",168,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-01-26","fed",23796,"6670",NA,NA,NA,FALSE,"Water"
"252",168,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-01-26","fed",23820,"27250",NA,NA,NA,FALSE,"Water"
"253",161,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Grip Strength (4 Paw)","2015-01-19","fed",23858,"2750,2450,330,2750,2670","16:30:00",NA,NA,FALSE,"Water"
"254",168,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Grip Strength (4 Paw)","2015-01-26","fed",23869,"2940,3410,2990,3170,2750",NA,NA,NA,FALSE,"Water"
"255",175,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-02-02","fed",24513,"34900",NA,NA,NA,FALSE,"Water"
"256",175,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-02-02","fed",24522,"7250",NA,NA,NA,FALSE,"Water"
"257",175,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-02-02","fed",24546,"26770",NA,NA,NA,FALSE,"Water"
"258",175,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Grip Strength (4 Paw)","2015-02-02","fed",24570,"2710,2470,1620,2120,2340",NA,NA,NA,FALSE,"Water"
"259",182,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-02-09","fed",25451,"8300",NA,NA,NA,FALSE,"Water"
"260",182,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-02-09","fed",25475,"26730",NA,NA,NA,FALSE,"Water"
"261",182,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-02-09","fed",25499,"35900",NA,NA,NA,FALSE,"Water"
"262",184,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Plasma Glucose","2015-02-11","fasted",25738,"142,70,22,20,20","14:30:00",6,NA,FALSE,"Water"
"263",189,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-02-16","fed",26023,"8490","16:00:00",NA,NA,FALSE,"Water"
"264",189,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-02-16","fed",26024,"27360","16:00:00",NA,NA,FALSE,"Water"
"265",189,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-02-16","fed",26025,"36600","16:00:00",NA,NA,FALSE,"Water"
"266",189,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Grip Strength (4 Paw)","2015-02-16","fed",26077,"3210,3090,2790,2910,2500","16:00:00",NA,NA,FALSE,"Water"
"267",196,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Body Weight","2015-02-23","fed",26700,"38200","16:00:00",NA,NA,FALSE,"Water"
"268",196,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Total Fat Mass","2015-02-23","fed",26777,"9570","16:00:00",NA,NA,FALSE,"Water"
"269",196,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Lean Mass","2015-02-23","fed",26778,"27700","16:00:00",NA,NA,FALSE,"Water"
"270",196,TRUE,"C57BL/6J","","M","+/+",1769,197,7002,"C57BL/6J","Grip Strength (4 Paw)","2015-02-23","fed",26810,"3400,2750,3370,2320,2600","16:00:00",NA,NA,FALSE,"Water"
"271",71,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-10-21","fed",15891,"24100",NA,NA,NA,TRUE,"Dexamethasone"
"272",71,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-10-21","fed",15892,"1430",NA,NA,NA,TRUE,"Dexamethasone"
"273",71,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-10-21","fed",15893,"22230",NA,NA,NA,TRUE,"Dexamethasone"
"274",67,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-10-17","fed",15967,"25860",NA,NA,NA,TRUE,"Dexamethasone"
"275",67,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-10-17","fed",15968,"1710",NA,NA,NA,TRUE,"Dexamethasone"
"276",67,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-10-17","fed",15969,"23240",NA,NA,NA,TRUE,"Dexamethasone"
"277",70,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-10-20","fed",16039,"26200",NA,NA,NA,TRUE,"Dexamethasone"
"278",70,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-10-20","fed",16040,"1890",NA,NA,NA,TRUE,"Dexamethasone"
"279",70,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-10-20","fed",16041,"23940",NA,NA,NA,TRUE,"Dexamethasone"
"280",85,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-11-04","fed",16949,"29400",NA,NA,NA,TRUE,"Dexamethasone"
"281",85,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-11-04","fed",16950,"4100",NA,NA,NA,TRUE,"Dexamethasone"
"282",85,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-11-04","fed",16951,"24440",NA,NA,NA,TRUE,"Dexamethasone"
"283",99,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-11-18","fed",18637,"32400",NA,NA,NA,TRUE,"Dexamethasone"
"284",99,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-11-18","fed",18638,"5160",NA,NA,NA,TRUE,"Dexamethasone"
"285",99,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-11-18","fed",18639,"26450",NA,NA,NA,TRUE,"Dexamethasone"
"286",115,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-12-04","fed",19650,"36900",NA,NA,NA,TRUE,"Dexamethasone"
"287",115,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-12-04","fed",19651,"5280",NA,NA,NA,TRUE,"Dexamethasone"
"288",115,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-12-04","fed",19652,"26390",NA,NA,NA,TRUE,"Dexamethasone"
"289",127,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-12-16","fed",20800,"38400",NA,NA,NA,TRUE,"Dexamethasone"
"290",127,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-12-16","fed",20801,"9710",NA,NA,NA,TRUE,"Dexamethasone"
"291",127,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-12-16","fed",20802,"28020",NA,NA,NA,TRUE,"Dexamethasone"
"292",141,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2014-12-30","fed",21174,"32000",NA,NA,NA,TRUE,"Dexamethasone"
"293",141,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2014-12-30","fed",21175,"4470",NA,NA,NA,TRUE,"Dexamethasone"
"294",141,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2014-12-30","fed",21176,"26540",NA,NA,NA,TRUE,"Dexamethasone"
"295",155,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2015-01-13","fed",22736,"36700",NA,NA,NA,TRUE,"Dexamethasone"
"296",155,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2015-01-13","fed",22737,"7880",NA,NA,NA,TRUE,"Dexamethasone"
"297",155,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2015-01-13","fed",22738,"27880",NA,NA,NA,TRUE,"Dexamethasone"
"298",158,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2015-01-16","fed",23162,"38600",NA,NA,NA,TRUE,"Dexamethasone"
"299",158,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2015-01-16","fed",23186,"9180",NA,NA,NA,TRUE,"Dexamethasone"
"300",158,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Lean Mass","2015-01-16","fed",23210,"28650",NA,NA,NA,TRUE,"Dexamethasone"
"301",161,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Body Weight","2015-01-19","fed",23317,"37900","16:30:00",NA,NA,TRUE,"Dexamethasone"
"302",161,TRUE,"C57BL/6J","","M","+/+",1745,197,7008,"C57BL/6J","Total Fat Mass","2015-01-19","fed",23542,"8410","16:30:00",NA,NA,TRUE,"Dexamethasone"
